날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2016-01-13 22,서울 강남구 ,강남구,111261,0.005,0.5,0.021,0.025,45,26
2016-01-13 23,서울 강남구 ,강남구,111261,0.005,0.5,0.023,0.023,45,31
2016-01-13 24,서울 강남구 ,강남구,111261,0.006,0.4,0.032,0.018,46,25
2016-01-14 01,서울 강남구 ,강남구,111261,0.006,0.4,0.034,0.018,49,16
2016-01-14 02,서울 강남구 ,강남구,111261,0.006,0.4,0.031,0.019,46,16
2016-01-14 03,서울 강남구 ,강남구,111261,0.006,0.4,0.03,0.019,48,15
2016-01-14 04,서울 강남구 ,강남구,111261,0.006,0.4,0.032,0.017,48,14
2016-01-14 05,서울 강남구 ,강남구,111261,0.006,0.4,0.033,0.016,47,16
2016-01-14 06,서울 강남구 ,강남구,111261,0.007,0.4,0.026,0.023,51,19
2016-01-14 07,서울 강남구 ,강남구,111261,0.007,0.5,0.014,0.034,55,17
2016-01-14 08,서울 강남구 ,강남구,111261,0.007,0.5,0.012,0.036,56,18
2016-01-14 09,서울 강남구 ,강남구,111261,0.007,0.5,0.012,0.039,53,17
2016-01-14 10,서울 강남구 ,강남구,111261,0.005,0.4,0.022,0.032,41,15
2016-01-14 11,서울 강남구 ,강남구,111261,0.006,0.5,0.02,0.036,39,10
2016-01-14 12,서울 강남구 ,강남구,111261,0.005,0.6,0.014,0.041,44,18
2016-01-14 13,서울 강남구 ,강남구,111261,0.005,0.5,0.015,0.041,44,15
2016-01-14 14,서울 강남구 ,강남구,111261,0.005,0.5,0.014,0.043,46,14
2016-01-14 15,서울 강남구 ,강남구,111261,0.005,0.5,0.015,0.042,58,22
2016-01-14 16,서울 강남구 ,강남구,111261,0.005,0.4,0.009,0.036,49,23
2016-01-14 17,서울 강남구 ,강남구,111261,0.006,0.4,0.015,0.038,39,14
2016-01-14 18,서울 강남구 ,강남구,111261,0.007,0.5,0.009,0.047,51,23
2016-01-14 19,서울 강남구 ,강남구,111261,0.007,0.5,0.003,0.054,51,21
2016-01-14 20,서울 강남구 ,강남구,111261,0.006,0.5,0.004,0.05,55,25
2016-01-14 21,서울 강남구 ,강남구,111261,0.007,0.6,0.002,0.054,59,36
2016-01-14 22,서울 강남구 ,강남구,111261,0.006,0.6,0.002,0.049,56,33
2016-01-14 23,서울 강남구 ,강남구,111261,0.006,0.6,0.002,0.048,49,25
2016-01-14 24,서울 강남구 ,강남구,111261,0.006,0.6,0.002,0.049,50,34
2016-01-15 01,서울 강남구 ,강남구,111261,0.005,0.6,0.004,0.043,53,31
2016-01-15 02,서울 강남구 ,강남구,111261,0.006,0.6,0.002,0.046,49,30
2016-01-15 03,서울 강남구 ,강남구,111261,0.005,0.6,0.005,0.043,48,28
2016-01-15 04,서울 강남구 ,강남구,111261,0.005,0.5,0.017,0.029,37,20
2016-01-15 05,서울 강남구 ,강남구,111261,0.006,0.5,0.02,0.03,30,18
2016-01-15 06,서울 강남구 ,강남구,111261,0.006,0.5,0.007,0.043,34,14
2016-01-15 07,서울 강남구 ,강남구,111261,0.006,0.5,0.007,0.044,36,19
2016-01-15 08,서울 강남구 ,강남구,111261,0.005,0.5,0.005,0.048,34,17
2016-01-15 09,서울 강남구 ,강남구,111261,0.005,0.5,0.007,0.046,37,14
2016-01-15 10,서울 강남구 ,강남구,111261,0.006,0.6,0.005,0.049,40,22
2016-01-15 11,서울 강남구 ,강남구,111261,0.006,0.6,0.007,0.046,44,21
2016-01-15 12,서울 강남구 ,강남구,111261,0.006,0.7,0.008,0.05,39,21
2016-01-15 13,서울 강남구 ,강남구,111261,0.006,0.5,0.018,0.038,42,25
2016-01-15 14,서울 강남구 ,강남구,111261,0.006,0.5,0.016,0.041,34,14
2016-01-15 15,서울 강남구 ,강남구,111261,0.006,0.5,0.014,0.044,46,22
2016-01-15 16,서울 강남구 ,강남구,111261,0.008,0.6,0.01,0.048,47,21
2016-01-15 17,서울 강남구 ,강남구,111261,0.006,0.6,0.007,0.051,56,30
2016-01-15 18,서울 강남구 ,강남구,111261,0.006,0.6,0.003,0.057,62,31
2016-01-15 19,서울 강남구 ,강남구,111261,0.005,0.6,0.002,0.057,75,27
2016-01-15 20,서울 강남구 ,강남구,111261,0.007,0.7,0.002,0.059,69,33
2016-01-15 21,서울 강남구 ,강남구,111261,0.006,0.8,0.002,0.064,69,32
2016-01-15 22,서울 강남구 ,강남구,111261,0.006,0.8,0.002,0.06,83,46
2016-01-15 23,서울 강남구 ,강남구,111261,0.005,0.7,0.002,0.056,78,50
2016-01-15 24,서울 강남구 ,강남구,111261,0.006,0.9,0.002,0.058,76,41
2016-01-16 01,서울 강남구 ,강남구,111261,0.005,0.9,0.002,0.053,71,43
2016-01-16 02,서울 강남구 ,강남구,111261,0.005,0.7,0.002,0.048,71,41
2016-01-16 03,서울 강남구 ,강남구,111261,0.005,0.7,0.002,0.044,60,35
2016-01-16 04,서울 강남구 ,강남구,111261,0.005,0.8,0.002,0.045,61,37
2016-01-16 05,서울 강남구 ,강남구,111261,0.006,0.6,0.002,0.042,59,34
2016-01-16 06,서울 강남구 ,강남구,111261,0.006,0.7,0.002,0.041,56,32
2016-01-16 07,서울 강남구 ,강남구,111261,0.005,0.6,0.002,0.044,53,32
2016-01-16 08,서울 강남구 ,강남구,111261,0.005,0.6,0.002,0.043,52,30
2016-01-16 09,서울 강남구 ,강남구,111261,0.006,0.7,0.002,0.046,59,32
2016-01-16 10,서울 강남구 ,강남구,111261,0.006,0.7,0.003,0.045,57,35
2016-01-16 11,서울 강남구 ,강남구,111261,0.006,0.7,0.004,0.05,67,35
2016-01-16 12,서울 강남구 ,강남구,111261,0.006,0.6,0.005,0.043,67,39
2016-01-16 13,서울 강남구 ,강남구,111261,0.006,0.6,0.01,0.042,83,42
2016-01-16 14,서울 강남구 ,강남구,111261,0.006,0.5,0.013,0.038,76,38
2016-01-16 15,서울 강남구 ,강남구,111261,0.006,0.5,0.015,0.038,70,32
2016-01-16 16,서울 강남구 ,강남구,111261,0.006,0.6,0.01,0.043,70,34
2016-01-16 17,서울 강남구 ,강남구,111261,0.006,0.5,0.011,0.042,70,34
2016-01-16 18,서울 강남구 ,강남구,111261,0.005,0.5,0.01,0.043,69,40
2016-01-16 19,서울 강남구 ,강남구,111261,0.005,0.6,0.004,0.05,64,33
2016-01-16 20,서울 강남구 ,강남구,111261,0.005,0.6,0.005,0.047,61,38
2016-01-16 21,서울 강남구 ,강남구,111261,0.005,0.6,0.003,0.05,69,38
2016-01-16 22,서울 강남구 ,강남구,111261,0.005,0.6,0.003,0.049,73,47
2016-01-16 23,서울 강남구 ,강남구,111261,0.005,0.6,0.002,0.048,71,48
2016-01-16 24,서울 강남구 ,강남구,111261,0.005,0.6,0.002,0.047,68,39
2016-01-17 01,서울 강남구 ,강남구,111261,0.005,0.6,0.004,0.042,59,42
2016-01-17 02,서울 강남구 ,강남구,111261,0.005,0.6,0.01,0.034,63,38
2016-01-17 03,서울 강남구 ,강남구,111261,0.004,0.5,0.015,0.027,53,36
2016-01-17 04,서울 강남구 ,강남구,111261,0.005,0.5,0.015,0.027,58,37
2016-01-17 05,서울 강남구 ,강남구,111261,0.005,0.5,0.018,0.023,54,35
2016-01-17 06,서울 강남구 ,강남구,111261,0.004,0.5,0.012,0.028,58,37
2016-01-17 07,서울 강남구 ,강남구,111261,0.004,0.5,0.012,0.03,53,37
2016-01-17 08,서울 강남구 ,강남구,111261,0.005,0.5,0.009,0.034,58,36
2016-01-17 09,서울 강남구 ,강남구,111261,0.004,0.5,0.006,0.038,52,34
2016-01-17 10,서울 강남구 ,강남구,111261,0.005,0.6,0.006,0.04,55,35
2016-01-17 11,서울 강남구 ,강남구,111261,0.005,0.6,0.009,0.039,53,37
2016-01-17 12,서울 강남구 ,강남구,111261,0.006,0.7,0.007,0.045,66,41
2016-01-17 13,서울 강남구 ,강남구,111261,0.006,0.7,0.012,0.042,68,44
2016-01-17 14,서울 강남구 ,강남구,111261,0.006,0.6,0.013,0.04,82,38
2016-01-17 15,서울 강남구 ,강남구,111261,0.006,0.6,0.013,0.042,83,42
2016-01-17 16,서울 강남구 ,강남구,111261,0.006,0.5,0.019,0.034,75,39
2016-01-17 17,서울 강남구 ,강남구,111261,0.005,0.6,0.01,0.045,70,37
2016-01-17 18,서울 강남구 ,강남구,111261,0.005,0.6,0.003,0.054,66,32
2016-01-17 19,서울 강남구 ,강남구,111261,0.006,0.6,0.002,0.055,68,42
2016-01-17 20,서울 강남구 ,강남구,111261,0.005,0.7,0.002,0.055,64,50
2016-01-17 21,서울 강남구 ,강남구,111261,0.005,0.8,0.002,0.06,78,47
2016-01-17 22,서울 강남구 ,강남구,111261,0.005,1,0.002,0.065,87,59
2016-01-17 23,서울 강남구 ,강남구,111261,0.005,1.1,0.002,0.065,85,55
2016-01-17 24,서울 강남구 ,강남구,111261,0.005,1.1,0.002,0.064,85,56
2016-01-18 01,서울 강남구 ,강남구,111261,0.005,0.9,0.002,0.057,75,45
2016-01-18 02,서울 강남구 ,강남구,111261,0.005,1.1,0.002,0.06,69,48
2016-01-18 03,서울 강남구 ,강남구,111261,0.005,0.9,0.003,0.049,79,52
2016-01-18 04,서울 강남구 ,강남구,111261,0.004,0.7,0.012,0.026,93,58
2016-01-18 05,서울 강남구 ,강남구,111261,0.005,0.7,0.019,0.018,88,61
2016-01-18 06,서울 강남구 ,강남구,111261,0.005,0.8,0.021,0.019,80,56
2016-01-18 07,서울 강남구 ,강남구,111261,0.005,0.7,0.014,0.024,82,55
2016-01-18 08,서울 강남구 ,강남구,111261,0.004,0.7,0.016,0.025,94,57
2016-01-18 09,서울 강남구 ,강남구,111261,0.005,0.6,0.015,0.028,95,52
2016-01-18 10,서울 강남구 ,강남구,111261,0.006,0.6,0.023,0.026,88,47
2016-01-18 11,서울 강남구 ,강남구,111261,0.006,0.5,0.029,0.022,68,34
2016-01-18 12,서울 강남구 ,강남구,111261,0.006,0.4,0.038,0.017,63,29
2016-01-18 13,서울 강남구 ,강남구,111261,0.006,0.4,0.042,0.016,71,18
2016-01-18 14,서울 강남구 ,강남구,111261,0.007,0.3,0.042,0.014,48,15
2016-01-18 15,서울 강남구 ,강남구,111261,0.005,0.3,0.042,0.015,53,8
2016-01-18 16,서울 강남구 ,강남구,111261,0.005,0.3,0.037,0.017,60,11
2016-01-18 17,서울 강남구 ,강남구,111261,0.005,0.3,0.037,0.018,37,11
2016-01-18 18,서울 강남구 ,강남구,111261,0.005,0.3,0.036,0.02,36,7
2016-01-18 19,서울 강남구 ,강남구,111261,0.005,0.3,0.037,0.017,26,4
2016-01-18 20,서울 강남구 ,강남구,111261,0.004,0.3,0.036,0.018,29,8
2016-01-18 21,서울 강남구 ,강남구,111261,0.005,0.3,0.035,0.018,32,5
2016-01-18 22,서울 강남구 ,강남구,111261,0.006,0.3,0.032,0.018,30,15
2016-01-18 23,서울 강남구 ,강남구,111261,0.005,0.3,0.035,0.016,31,12
2016-01-18 24,서울 강남구 ,강남구,111261,0.005,0.3,0.036,0.015,44,15
2016-01-19 01,서울 강남구 ,강남구,111261,0.006,0.3,0.039,0.011,30,13
2016-01-19 02,서울 강남구 ,강남구,111261,0.005,0.3,0.043,0.009,37,13
2016-01-19 03,서울 강남구 ,강남구,111261,0.005,0.3,0.045,0.009,31,11
2016-01-19 04,서울 강남구 ,강남구,111261,0.005,0.3,0.043,0.008,36,12
2016-01-19 05,서울 강남구 ,강남구,111261,0.006,0.3,0.043,0.008,28,11
2016-01-19 06,서울 강남구 ,강남구,111261,0.005,0.3,0.038,0.011,32,10
2016-01-19 07,서울 강남구 ,강남구,111261,0.006,0.3,0.03,0.017,30,11
2016-01-19 08,서울 강남구 ,강남구,111261,0.005,0.3,0.027,0.02,33,9
2016-01-19 09,서울 강남구 ,강남구,111261,0.005,0.4,0.023,0.023,31,12
2016-01-19 10,서울 강남구 ,강남구,111261,0.004,0.4,0.028,0.021,33,14
2016-01-19 11,서울 강남구 ,강남구,111261,0.005,0.4,0.037,0.017,29,8
2016-01-19 12,서울 강남구 ,강남구,111261,0.005,0.3,0.041,0.014,33,10
2016-01-19 13,서울 강남구 ,강남구,111261,0.005,0.3,0.044,0.013,40,6
2016-01-19 14,서울 강남구 ,강남구,111261,0.004,0.3,0.043,0.015,40,10
2016-01-19 15,서울 강남구 ,강남구,111261,0.005,0.3,0.04,0.016,35,11
2016-01-19 16,서울 강남구 ,강남구,111261,0.005,0.3,0.037,0.017,40,10
2016-01-19 17,서울 강남구 ,강남구,111261,0.006,0.3,0.035,0.018,47,15
2016-01-19 18,서울 강남구 ,강남구,111261,0.005,0.4,0.031,0.02,51,17
2016-01-19 19,서울 강남구 ,강남구,111261,0.005,0.4,0.026,0.023,51,17
2016-01-19 20,서울 강남구 ,강남구,111261,0.005,0.4,0.031,0.019,51,14
2016-01-19 21,서울 강남구 ,강남구,111261,0.005,0.4,0.029,0.02,37,9
2016-01-19 22,서울 강남구 ,강남구,111261,0.005,0.4,0.034,0.018,40,16
2016-01-19 23,서울 강남구 ,강남구,111261,0.005,0.4,0.033,0.018,31,16
2016-01-19 24,서울 강남구 ,강남구,111261,0.004,0.4,0.033,0.017,34,16
2016-01-20 01,서울 강남구 ,강남구,111261,0.003,0.3,0.037,0.014,26,13
2016-01-20 02,서울 강남구 ,강남구,111261,0.005,0.4,0.038,0.014,26,14
2016-01-20 03,서울 강남구 ,강남구,111261,0.005,0.3,0.038,0.013,30,14
2016-01-20 04,서울 강남구 ,강남구,111261,0.006,0.3,0.044,0.01,22,14
2016-01-20 05,서울 강남구 ,강남구,111261,0.005,0.3,0.042,0.009,28,15
2016-01-20 06,서울 강남구 ,강남구,111261,0.004,0.3,0.037,0.014,30,16
2016-01-20 07,서울 강남구 ,강남구,111261,0.005,0.4,0.028,0.021,30,14
2016-01-20 08,서울 강남구 ,강남구,111261,0.005,0.6,0.003,0.042,35,21
2016-01-20 09,서울 강남구 ,강남구,111261,0.005,0.6,0.007,0.038,37,19
2016-01-20 10,서울 강남구 ,강남구,111261,0.006,0.6,0.009,0.041,44,22
2016-01-20 11,서울 강남구 ,강남구,111261,0.005,0.6,0.017,0.034,48,24
2016-01-20 12,서울 강남구 ,강남구,111261,0.005,0.5,0.03,0.024,30,15
2016-01-20 13,서울 강남구 ,강남구,111261,0.006,0.5,0.03,0.024,35,23
2016-01-20 14,서울 강남구 ,강남구,111261,0.006,0.4,0.029,0.026,45,22
2016-01-20 15,서울 강남구 ,강남구,111261,0.006,0.5,0.024,0.031,45,23
2016-01-20 16,서울 강남구 ,강남구,111261,0.005,0.5,0.018,0.037,42,22
2016-01-20 17,서울 강남구 ,강남구,111261,0.005,0.5,0.01,0.045,47,24
2016-01-20 18,서울 강남구 ,강남구,111261,0.004,0.5,0.005,0.048,61,27
2016-01-20 19,서울 강남구 ,강남구,111261,0.005,0.5,0.004,0.049,41,22
2016-01-20 20,서울 강남구 ,강남구,111261,0.005,0.5,0.005,0.047,44,21
2016-01-20 21,서울 강남구 ,강남구,111261,0.005,0.5,0.003,0.047,45,22
2016-01-20 22,서울 강남구 ,강남구,111261,0.005,0.5,0.005,0.046,58,26
2016-01-20 23,서울 강남구 ,강남구,111261,0.006,0.5,0.009,0.042,45,29
2016-01-20 24,서울 강남구 ,강남구,111261,0.005,0.7,0.003,0.051,56,28
2016-01-21 01,서울 강남구 ,강남구,111261,0.006,0.7,0.003,0.049,64,34
2016-01-21 02,서울 강남구 ,강남구,111261,0.006,0.7,0.003,0.046,65,39
2016-01-21 03,서울 강남구 ,강남구,111261,0.006,0.6,0.003,0.044,65,37
2016-01-21 04,서울 강남구 ,강남구,111261,0.006,0.7,0.003,0.046,64,36
2016-01-21 05,서울 강남구 ,강남구,111261,0.005,0.7,0.002,0.045,61,34
2016-01-21 06,서울 강남구 ,강남구,111261,0.005,0.7,0.003,0.043,58,32
2016-01-21 07,서울 강남구 ,강남구,111261,0.006,0.7,0.003,0.045,60,35
2016-01-21 08,서울 강남구 ,강남구,111261,0.006,0.7,0.002,0.044,52,28
2016-01-21 09,서울 강남구 ,강남구,111261,0.007,0.7,0.003,0.047,60,35
2016-01-21 10,서울 강남구 ,강남구,111261,0.007,0.9,0.005,0.05,67,35
2016-01-21 11,서울 강남구 ,강남구,111261,0.007,1,0.006,0.052,76,44
2016-01-21 12,서울 강남구 ,강남구,111261,0.007,0.7,0.015,0.042,81,41
2016-01-21 13,서울 강남구 ,강남구,111261,0.006,0.6,0.023,0.035,51,20
2016-01-21 14,서울 강남구 ,강남구,111261,0.006,0.5,0.028,0.032,54,18
2016-01-21 15,서울 강남구 ,강남구,111261,0.005,0.5,0.026,0.034,50,22
2016-01-21 16,서울 강남구 ,강남구,111261,0.006,0.4,0.034,0.028,37,11
2016-01-21 17,서울 강남구 ,강남구,111261,0.006,0.4,0.026,0.034,51,26
2016-01-21 18,서울 강남구 ,강남구,111261,0.005,0.4,0.022,0.036,52,16
2016-01-21 19,서울 강남구 ,강남구,111261,0.005,0.5,0.016,0.039,42,19
2016-01-21 20,서울 강남구 ,강남구,111261,0.005,0.5,0.014,0.04,42,14
2016-01-21 21,서울 강남구 ,강남구,111261,0.005,0.5,0.011,0.043,53,26
2016-01-21 22,서울 강남구 ,강남구,111261,0.005,0.5,0.015,0.038,59,29
2016-01-21 23,서울 강남구 ,강남구,111261,0.006,0.6,0.012,0.041,69,32
2016-01-21 24,서울 강남구 ,강남구,111261,0.007,0.7,0.012,0.041,71,37
2016-01-22 01,서울 강남구 ,강남구,111261,0.005,0.7,0.016,0.037,74,35
2016-01-22 02,서울 강남구 ,강남구,111261,0.006,0.6,0.015,0.037,68,33
2016-01-22 03,서울 강남구 ,강남구,111261,0.006,0.6,0.022,0.03,67,38
2016-01-22 04,서울 강남구 ,강남구,111261,0.006,0.6,0.023,0.028,59,30
2016-01-22 05,서울 강남구 ,강남구,111261,0.006,0.6,0.016,0.035,59,29
2016-01-22 06,서울 강남구 ,강남구,111261,0.005,0.7,0.01,0.038,63,35
2016-01-22 07,서울 강남구 ,강남구,111261,0.006,0.6,0.006,0.043,59,31
2016-01-22 08,서울 강남구 ,강남구,111261,0.005,0.6,0.005,0.047,52,24
2016-01-22 09,서울 강남구 ,강남구,111261,0.006,0.5,0.014,0.041,43,22
2016-01-22 10,서울 강남구 ,강남구,111261,0.005,0.5,0.018,0.037,40,20
2016-01-22 11,서울 강남구 ,강남구,111261,0.007,0.7,0.013,0.044,50,25
2016-01-22 12,서울 강남구 ,강남구,111261,0.006,0.6,0.017,0.04,44,21
2016-01-22 13,서울 강남구 ,강남구,111261,0.006,0.6,0.016,0.041,46,26
2016-01-22 14,서울 강남구 ,강남구,111261,0.007,0.5,0.024,0.035,53,20
2016-01-22 15,서울 강남구 ,강남구,111261,0.005,0.5,0.025,0.035,51,21
2016-01-22 16,서울 강남구 ,강남구,111261,0.006,0.5,0.023,0.036,54,24
2016-01-22 17,서울 강남구 ,강남구,111261,0.006,0.5,0.02,0.038,52,20
2016-01-22 18,서울 강남구 ,강남구,111261,0.005,0.5,0.013,0.041,64,25
2016-01-22 19,서울 강남구 ,강남구,111261,0.006,0.5,0.013,0.04,54,23
2016-01-22 20,서울 강남구 ,강남구,111261,0.006,0.4,0.017,0.036,43,15
2016-01-22 21,서울 강남구 ,강남구,111261,0.006,0.5,0.018,0.034,58,17
2016-01-22 22,서울 강남구 ,강남구,111261,0.006,0.5,0.011,0.04,49,21
2016-01-22 23,서울 강남구 ,강남구,111261,0.005,0.4,0.026,0.026,46,21
2016-01-22 24,서울 강남구 ,강남구,111261,0.005,0.4,0.035,0.019,35,17
2016-01-23 01,서울 강남구 ,강남구,111261,0.005,0.3,0.039,0.014,27,12
2016-01-23 02,서울 강남구 ,강남구,111261,0.005,0.4,0.039,0.013,25,14
2016-01-23 03,서울 강남구 ,강남구,111261,0.006,0.4,0.041,0.011,30,15
2016-01-23 04,서울 강남구 ,강남구,111261,0.007,0.4,0.04,0.011,37,20
2016-01-23 05,서울 강남구 ,강남구,111261,0.007,0.4,0.039,0.011,38,18
2016-01-23 06,서울 강남구 ,강남구,111261,0.007,0.4,0.041,0.013,37,23
2016-01-23 07,서울 강남구 ,강남구,111261,0.006,0.4,0.035,0.015,44,20
2016-01-23 08,서울 강남구 ,강남구,111261,0.007,0.4,0.026,0.022,51,23
2016-01-23 09,서울 강남구 ,강남구,111261,0.007,0.4,0.026,0.025,49,23
2016-01-23 10,서울 강남구 ,강남구,111261,0.006,0.4,0.033,0.021,30,12
2016-01-23 11,서울 강남구 ,강남구,111261,0.006,0.4,0.037,0.019,29,12
2016-01-23 12,서울 강남구 ,강남구,111261,0.005,0.3,0.04,0.015,31,11
2016-01-23 13,서울 강남구 ,강남구,111261,0.006,0.3,0.042,0.013,32,11
2016-01-23 14,서울 강남구 ,강남구,111261,0.005,0.3,0.039,0.013,39,13
2016-01-23 15,서울 강남구 ,강남구,111261,0.005,0.3,0.037,0.014,45,10
2016-01-23 16,서울 강남구 ,강남구,111261,0.005,0.3,0.036,0.016,37,10
2016-01-23 17,서울 강남구 ,강남구,111261,0.004,0.3,0.034,0.017,42,9
2016-01-23 18,서울 강남구 ,강남구,111261,0.005,0.3,0.032,0.018,25,11
2016-01-23 19,서울 강남구 ,강남구,111261,0.004,0.3,0.035,0.018,27,10
2016-01-23 20,서울 강남구 ,강남구,111261,0.004,0.3,0.032,0.02,23,6
2016-01-23 21,서울 강남구 ,강남구,111261,0.004,0.4,0.033,0.018,19,11
2016-01-23 22,서울 강남구 ,강남구,111261,0.004,0.3,0.039,0.014,21,7
2016-01-23 23,서울 강남구 ,강남구,111261,0.005,0.3,0.04,0.012,15,6
2016-01-23 24,서울 강남구 ,강남구,111261,0.004,0.3,0.036,0.015,18,11
2016-01-24 01,서울 강남구 ,강남구,111261,0.005,0.4,0.037,0.013,22,8
2016-01-24 02,서울 강남구 ,강남구,111261,0.006,0.4,0.039,0.011,20,9
2016-01-24 03,서울 강남구 ,강남구,111261,0.006,0.4,0.038,0.011,34,17
2016-01-24 04,서울 강남구 ,강남구,111261,0.007,0.4,0.037,0.011,38,20
2016-01-24 05,서울 강남구 ,강남구,111261,0.006,0.4,0.034,0.014,51,22
2016-01-24 06,서울 강남구 ,강남구,111261,0.007,0.4,0.032,0.015,54,23
2016-01-24 07,서울 강남구 ,강남구,111261,0.006,0.4,0.033,0.015,54,25
2016-01-24 08,서울 강남구 ,강남구,111261,0.006,0.4,0.028,0.017,53,22
2016-01-24 09,서울 강남구 ,강남구,111261,0.005,0.4,0.029,0.016,46,17
2016-01-24 10,서울 강남구 ,강남구,111261,0.007,0.4,0.034,0.014,48,19
2016-01-24 11,서울 강남구 ,강남구,111261,0.007,0.4,0.035,0.015,38,19
2016-01-24 12,서울 강남구 ,강남구,111261,0.006,0.4,0.038,0.014,39,17
2016-01-24 13,서울 강남구 ,강남구,111261,0.006,0.4,0.038,0.015,40,24
2016-01-24 14,서울 강남구 ,강남구,111261,0.006,0.4,0.038,0.016,48,23
2016-01-24 15,서울 강남구 ,강남구,111261,0.006,0.4,0.039,0.017,40,20
2016-01-24 16,서울 강남구 ,강남구,111261,0.006,0.4,0.042,0.015,46,22
2016-01-24 17,서울 강남구 ,강남구,111261,0.006,0.4,0.038,0.019,47,26
2016-01-24 18,서울 강남구 ,강남구,111261,0.006,0.4,0.033,0.022,58,24
2016-01-24 19,서울 강남구 ,강남구,111261,0.006,0.4,0.03,0.022,43,17
2016-01-24 20,서울 강남구 ,강남구,111261,0.004,0.4,0.029,0.022,38,16
2016-01-24 21,서울 강남구 ,강남구,111261,0.004,0.4,0.027,0.023,39,21
2016-01-24 22,서울 강남구 ,강남구,111261,0.005,0.4,0.026,0.021,37,13
2016-01-24 23,서울 강남구 ,강남구,111261,0.005,0.4,0.026,0.021,38,12
2016-01-24 24,서울 강남구 ,강남구,111261,0.005,0.4,0.028,0.019,39,11
2016-01-25 01,서울 강남구 ,강남구,111261,0.005,0.4,0.027,0.019,38,8
2016-01-25 02,서울 강남구 ,강남구,111261,0.005,0.4,0.029,0.017,40,13
2016-01-25 03,서울 강남구 ,강남구,111261,0.004,0.4,0.028,0.018,42,10
2016-01-25 04,서울 강남구 ,강남구,111261,0.005,0.4,0.03,0.015,43,13
2016-01-25 05,서울 강남구 ,강남구,111261,0.005,0.4,0.028,0.017,40,11
2016-01-25 06,서울 강남구 ,강남구,111261,0.005,0.4,0.02,0.024,47,13
2016-01-25 07,서울 강남구 ,강남구,111261,0.006,0.4,0.017,0.029,44,11
2016-01-25 08,서울 강남구 ,강남구,111261,0.006,0.5,0.012,0.034,48,10
2016-01-25 09,서울 강남구 ,강남구,111261,0.005,0.8,0.006,0.045,55,20
2016-01-25 10,서울 강남구 ,강남구,111261,0.006,0.5,0.02,0.028,50,16
2016-01-25 11,서울 강남구 ,강남구,111261,0.007,0.4,0.029,0.023,44,9
2016-01-25 12,서울 강남구 ,강남구,111261,0.005,0.4,0.032,0.023,45,13
2016-01-25 13,서울 강남구 ,강남구,111261,0.006,0.5,0.028,0.027,51,14
2016-01-25 14,서울 강남구 ,강남구,111261,0.005,0.4,0.031,0.024,52,10
2016-01-25 15,서울 강남구 ,강남구,111261,0.005,0.4,0.031,0.025,44,9
2016-01-25 16,서울 강남구 ,강남구,111261,0.006,0.4,0.025,0.031,52,18
2016-01-25 17,서울 강남구 ,강남구,111261,0.006,0.5,0.018,0.038,61,20
2016-01-25 18,서울 강남구 ,강남구,111261,0.005,0.5,0.009,0.044,75,18
2016-01-25 19,서울 강남구 ,강남구,111261,0.006,0.5,0.006,0.047,70,18
2016-01-25 20,서울 강남구 ,강남구,111261,0.005,0.6,0.006,0.049,70,15
2016-01-25 21,서울 강남구 ,강남구,111261,0.006,0.6,0.002,0.053,79,25
2016-01-25 22,서울 강남구 ,강남구,111261,0.006,0.7,0.002,0.056,82,28
2016-01-25 23,서울 강남구 ,강남구,111261,0.006,0.6,0.003,0.056,79,26
2016-01-25 24,서울 강남구 ,강남구,111261,0.006,0.7,0.002,0.056,83,24
2016-01-26 01,서울 강남구 ,강남구,111261,0.007,0.9,0.003,0.059,86,27
2016-01-26 02,서울 강남구 ,강남구,111261,0.005,0.9,0.003,0.054,86,29
2016-01-26 03,서울 강남구 ,강남구,111261,0.006,0.8,0.002,0.052,76,31
2016-01-26 04,서울 강남구 ,강남구,111261,0.006,0.8,0.002,0.051,71,21
2016-01-26 05,서울 강남구 ,강남구,111261,0.006,0.8,0.002,0.05,69,28
2016-01-26 06,서울 강남구 ,강남구,111261,0.005,0.8,0.002,0.05,69,24
2016-01-26 07,서울 강남구 ,강남구,111261,0.006,0.8,0.002,0.051,71,27
2016-01-26 08,서울 강남구 ,강남구,111261,0.005,0.8,0.002,0.051,74,27
2016-01-26 09,서울 강남구 ,강남구,111261,0.004,0.8,0.003,0.05,75,24
2016-01-26 10,서울 강남구 ,강남구,111261,0.005,0.8,0.004,0.048,83,35
2016-01-26 11,서울 강남구 ,강남구,111261,0.005,0.9,0.006,0.048,101,32
2016-01-26 12,서울 강남구 ,강남구,111261,0.005,0.8,0.006,0.048,101,38
2016-01-26 13,서울 강남구 ,강남구,111261,0.006,0.7,0.007,0.047,93,36
2016-01-26 14,서울 강남구 ,강남구,111261,0.006,0.8,0.005,0.05,89,38
2016-01-26 15,서울 강남구 ,강남구,111261,0.005,0.9,0.005,0.052,83,35
2016-01-26 16,서울 강남구 ,강남구,111261,0.006,0.8,0.007,0.052,80,39
2016-01-26 17,서울 강남구 ,강남구,111261,0.01,0.7,0.019,0.046,73,34
2016-01-26 18,서울 강남구 ,강남구,111261,0.011,0.7,0.013,0.05,88,43
2016-01-26 19,서울 강남구 ,강남구,111261,0.01,0.8,0.005,0.058,88,45
