날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2016-11-04 17,서울 강남구 ,강남구,111261,0.004,0.4,0.039,0.025,60,37
2016-11-04 18,서울 강남구 ,강남구,111261,0.004,0.4,0.045,0.02,64,32
2016-11-04 19,서울 강남구 ,강남구,111261,0.005,0.6,0.03,0.036,62,39
2016-11-04 20,서울 강남구 ,강남구,111261,0.006,0.6,0.024,0.041,83,36
2016-11-04 21,서울 강남구 ,강남구,111261,0.005,0.5,0.028,0.034,100,41
2016-11-04 22,서울 강남구 ,강남구,111261,0.005,0.5,0.032,0.032,85,46
2016-11-04 23,서울 강남구 ,강남구,111261,0.005,0.5,0.037,0.029,77,43
2016-11-04 24,서울 강남구 ,강남구,111261,0.004,0.5,0.042,0.023,67,44
2016-11-05 01,서울 강남구 ,강남구,111261,0.005,0.5,0.046,0.021,68,39
2016-11-05 02,서울 강남구 ,강남구,111261,0.005,0.5,0.046,0.019,64,38
2016-11-05 03,서울 강남구 ,강남구,111261,0.005,0.5,0.045,0.018,57,36
2016-11-05 04,서울 강남구 ,강남구,111261,0.004,0.5,0.04,0.019,79,35
2016-11-05 05,서울 강남구 ,강남구,111261,0.005,0.4,0.037,0.019,69,37
2016-11-05 06,서울 강남구 ,강남구,111261,0.004,0.4,0.037,0.02,58,27
2016-11-05 07,서울 강남구 ,강남구,111261,0.004,0.4,0.035,0.022,46,25
2016-11-05 08,서울 강남구 ,강남구,111261,0.004,0.4,0.025,0.031,48,26
2016-11-05 09,서울 강남구 ,강남구,111261,0.005,0.5,0.015,0.042,47,28
2016-11-05 10,서울 강남구 ,강남구,111261,0.005,0.5,0.02,0.038,51,39
2016-11-05 11,서울 강남구 ,강남구,111261,0.006,0.5,0.024,0.036,56,38
2016-11-05 12,서울 강남구 ,강남구,111261,0.005,0.5,0.024,0.038,66,37
2016-11-05 13,서울 강남구 ,강남구,111261,0.006,0.5,0.028,0.038,83,40
2016-11-05 14,서울 강남구 ,강남구,111261,0.005,0.5,0.05,0.023,91,48
2016-11-05 15,서울 강남구 ,강남구,111261,0.005,0.5,0.056,0.019,88,45
2016-11-05 16,서울 강남구 ,강남구,111261,0.005,0.5,0.056,0.02,86,45
2016-11-05 17,서울 강남구 ,강남구,111261,0.005,0.5,0.055,0.021,87,47
2016-11-05 18,서울 강남구 ,강남구,111261,0.005,0.5,0.049,0.027,105,49
2016-11-05 19,서울 강남구 ,강남구,111261,0.005,0.6,0.047,0.027,106,57
2016-11-05 20,서울 강남구 ,강남구,111261,0.005,0.7,0.038,0.034,98,66
2016-11-05 21,서울 강남구 ,강남구,111261,0.005,0.7,0.027,0.041,109,64
2016-11-05 22,서울 강남구 ,강남구,111261,0.005,0.6,0.033,0.035,118,73
2016-11-05 23,서울 강남구 ,강남구,111261,0.004,0.6,0.031,0.035,103,62
2016-11-05 24,서울 강남구 ,강남구,111261,0.004,0.7,0.012,0.053,98,61
2016-11-06 01,서울 강남구 ,강남구,111261,0.004,0.8,0.004,0.058,97,56
2016-11-06 02,서울 강남구 ,강남구,111261,0.004,0.8,0.002,0.056,129,60
2016-11-06 03,서울 강남구 ,강남구,111261,0.004,0.8,0.002,0.054,108,53
2016-11-06 04,서울 강남구 ,강남구,111261,0.005,0.7,0.012,0.037,90,46
2016-11-06 05,서울 강남구 ,강남구,111261,0.005,0.4,0.026,0.013,70,57
2016-11-06 06,서울 강남구 ,강남구,111261,0.004,0.3,0.024,0.012,31,29
2016-11-06 07,서울 강남구 ,강남구,111261,0.004,0.3,0.019,0.019,11,13
2016-11-06 08,서울 강남구 ,강남구,111261,0.003,0.3,0.012,0.027,11,6
2016-11-06 09,서울 강남구 ,강남구,111261,0.004,0.3,0.013,0.027,9,8
2016-11-06 10,서울 강남구 ,강남구,111261,0.003,0.3,0.016,0.023,16,7
2016-11-06 11,서울 강남구 ,강남구,111261,0.004,0.3,0.021,0.018,19,4
2016-11-06 12,서울 강남구 ,강남구,111261,0.003,0.3,0.023,0.016,11,4
2016-11-06 13,서울 강남구 ,강남구,111261,0.004,0.3,0.028,0.013,13,2
2016-11-06 14,서울 강남구 ,강남구,111261,0.003,0.3,0.028,0.014,11,5
2016-11-06 15,서울 강남구 ,강남구,111261,0.004,0.3,0.025,0.019,16,8
2016-11-06 16,서울 강남구 ,강남구,111261,0.003,0.3,0.022,0.023,20,13
2016-11-06 17,서울 강남구 ,강남구,111261,0.004,0.3,0.017,0.025,20,4
2016-11-06 18,서울 강남구 ,강남구,111261,0.004,0.4,0.01,0.032,15,10
2016-11-06 19,서울 강남구 ,강남구,111261,0.004,0.4,0.01,0.03,12,8
2016-11-06 20,서울 강남구 ,강남구,111261,0.004,0.3,0.016,0.024,19,9
2016-11-06 21,서울 강남구 ,강남구,111261,0.003,0.3,0.016,0.023,23,8
2016-11-06 22,서울 강남구 ,강남구,111261,0.004,0.3,0.015,0.024,24,16
2016-11-06 23,서울 강남구 ,강남구,111261,0.003,0.3,0.015,0.024,27,18
2016-11-06 24,서울 강남구 ,강남구,111261,0.004,0.3,0.016,0.023,25,17
2016-11-07 01,서울 강남구 ,강남구,111261,0.004,0.3,0.019,0.018,22,17
2016-11-07 02,서울 강남구 ,강남구,111261,0.004,0.3,0.022,0.015,28,18
2016-11-07 03,서울 강남구 ,강남구,111261,0.004,0.3,0.021,0.015,21,18
2016-11-07 04,서울 강남구 ,강남구,111261,0.004,0.3,0.021,0.015,21,16
2016-11-07 05,서울 강남구 ,강남구,111261,0.003,0.3,0.022,0.014,24,14
2016-11-07 06,서울 강남구 ,강남구,111261,0.004,0.3,0.017,0.02,23,19
2016-11-07 07,서울 강남구 ,강남구,111261,0.004,0.3,0.011,0.029,23,14
2016-11-07 08,서울 강남구 ,강남구,111261,0.003,0.3,0.007,0.035,25,18
2016-11-07 09,서울 강남구 ,강남구,111261,0.003,0.4,0.004,0.038,28,16
2016-11-07 10,서울 강남구 ,강남구,111261,0.004,0.4,0.005,0.038,34,20
2016-11-07 11,서울 강남구 ,강남구,111261,0.004,0.4,0.011,0.034,32,20
2016-11-07 12,서울 강남구 ,강남구,111261,0.003,0.4,0.015,0.031,34,20
2016-11-07 13,서울 강남구 ,강남구,111261,0.003,0.4,0.02,0.026,34,19
2016-11-07 14,서울 강남구 ,강남구,111261,0.003,0.3,0.023,0.027,50,24
2016-11-07 15,서울 강남구 ,강남구,111261,0.004,0.4,0.022,0.03,50,26
2016-11-07 16,서울 강남구 ,강남구,111261,0.006,0.4,0.015,0.039,60,29
2016-11-07 17,서울 강남구 ,강남구,111261,0.006,0.4,0.01,0.046,63,31
2016-11-07 18,서울 강남구 ,강남구,111261,0.005,0.4,0.016,0.037,56,29
2016-11-07 19,서울 강남구 ,강남구,111261,0.005,0.4,0.02,0.031,44,20
2016-11-07 20,서울 강남구 ,강남구,111261,0.004,0.4,0.015,0.033,43,0
2016-11-07 21,서울 강남구 ,강남구,111261,0.004,0.4,0.023,0.026,51,47
2016-11-07 22,서울 강남구 ,강남구,111261,0.003,0.4,0.018,0.028,56,38
2016-11-07 23,서울 강남구 ,강남구,111261,0.004,0.4,0.016,0.028,56,40
2016-11-07 24,서울 강남구 ,강남구,111261,0.004,0.5,0.021,0.02,61,41
2016-11-08 01,서울 강남구 ,강남구,111261,0.003,0.5,0.018,0.019,65,49
2016-11-08 02,서울 강남구 ,강남구,111261,0.004,0.5,0.019,0.015,64,43
2016-11-08 03,서울 강남구 ,강남구,111261,0.004,0.5,0.02,0.013,49,35
2016-11-08 04,서울 강남구 ,강남구,111261,0.004,0.5,0.025,0.01,46,43
2016-11-08 05,서울 강남구 ,강남구,111261,0.004,0.5,0.025,0.01,71,58
2016-11-08 06,서울 강남구 ,강남구,111261,0.004,0.5,0.019,0.014,88,65
2016-11-08 07,서울 강남구 ,강남구,111261,0.004,0.4,0.015,0.018,73,63
2016-11-08 08,서울 강남구 ,강남구,111261,0.003,0.4,0.014,0.02,77,65
2016-11-08 09,서울 강남구 ,강남구,111261,0.003,0.4,0.013,0.023,78,62
2016-11-08 10,서울 강남구 ,강남구,111261,0.003,0.4,0.019,0.019,66,55
2016-11-08 11,서울 강남구 ,강남구,111261,0.004,0.5,0.017,0.025,78,54
2016-11-08 12,서울 강남구 ,강남구,111261,0.004,0.5,0.025,0.023,83,54
2016-11-08 13,서울 강남구 ,강남구,111261,0.003,0.5,0.029,0.023,79,53
2016-11-08 14,서울 강남구 ,강남구,111261,0,0,0,0,71,53
2016-11-08 15,서울 강남구 ,강남구,111261,0,0,0,0,62,43
2016-11-08 16,서울 강남구 ,강남구,111261,0,0,0,0,82,69
2016-11-08 17,서울 강남구 ,강남구,111261,0.004,0.4,0.027,0.027,90,71
2016-11-08 18,서울 강남구 ,강남구,111261,0.004,0.4,0.021,0.032,93,65
2016-11-08 19,서울 강남구 ,강남구,111261,0.004,0.4,0.025,0.028,75,54
2016-11-08 20,서울 강남구 ,강남구,111261,0.005,0.4,0.025,0.028,87,55
2016-11-08 21,서울 강남구 ,강남구,111261,0.004,0.4,0.024,0.025,75,46
2016-11-08 22,서울 강남구 ,강남구,111261,0.004,0.4,0.023,0.024,68,47
2016-11-08 23,서울 강남구 ,강남구,111261,0.004,0.3,0.02,0.023,53,36
2016-11-08 24,서울 강남구 ,강남구,111261,0.004,0.3,0.023,0.02,48,31
2016-11-09 01,서울 강남구 ,강남구,111261,0.005,0.3,0.027,0.015,46,37
2016-11-09 02,서울 강남구 ,강남구,111261,0.005,0.3,0.026,0.015,48,32
2016-11-09 03,서울 강남구 ,강남구,111261,0.004,0.3,0.027,0.013,39,26
2016-11-09 04,서울 강남구 ,강남구,111261,0.004,0.3,0.028,0.012,41,31
2016-11-09 05,서울 강남구 ,강남구,111261,0.004,0.3,0.025,0.014,45,28
2016-11-09 06,서울 강남구 ,강남구,111261,0.004,0.3,0.018,0.02,34,26
2016-11-09 07,서울 강남구 ,강남구,111261,0.004,0.3,0.012,0.028,41,25
2016-11-09 08,서울 강남구 ,강남구,111261,0.005,0.4,0.006,0.037,45,25
2016-11-09 09,서울 강남구 ,강남구,111261,0.004,0.4,0.008,0.033,43,27
2016-11-09 10,서울 강남구 ,강남구,111261,0.004,0.4,0.012,0.032,44,24
2016-11-09 11,서울 강남구 ,강남구,111261,0.006,0.4,0.012,0.035,48,37
2016-11-09 12,서울 강남구 ,강남구,111261,0.005,0.5,0.013,0.036,52,37
2016-11-09 13,서울 강남구 ,강남구,111261,0.004,0.5,0.012,0.039,48,31
2016-11-09 14,서울 강남구 ,강남구,111261,0.005,0.5,0.014,0.037,46,31
2016-11-09 15,서울 강남구 ,강남구,111261,0.005,0.5,0.014,0.037,47,28
2016-11-09 16,서울 강남구 ,강남구,111261,0.003,0.4,0.015,0.038,42,20
2016-11-09 17,서울 강남구 ,강남구,111261,0.005,0.4,0.011,0.043,55,27
2016-11-09 18,서울 강남구 ,강남구,111261,0.004,0.4,0.006,0.049,51,29
2016-11-09 19,서울 강남구 ,강남구,111261,0.004,0.5,0.003,0.051,42,19
2016-11-09 20,서울 강남구 ,강남구,111261,0.004,0.4,0.004,0.048,43,26
2016-11-09 21,서울 강남구 ,강남구,111261,0.004,0.5,0.003,0.05,46,35
2016-11-09 22,서울 강남구 ,강남구,111261,0.005,0.5,0.003,0.05,41,27
2016-11-09 23,서울 강남구 ,강남구,111261,0.005,0.5,0.002,0.052,47,28
2016-11-09 24,서울 강남구 ,강남구,111261,0.004,0.5,0.002,0.052,52,26
2016-11-10 01,서울 강남구 ,강남구,111261,0.004,0.5,0.002,0.046,50,33
2016-11-10 02,서울 강남구 ,강남구,111261,0.004,0.4,0.002,0.041,49,26
2016-11-10 03,서울 강남구 ,강남구,111261,0.004,0.4,0.004,0.038,41,27
2016-11-10 04,서울 강남구 ,강남구,111261,0.005,0.5,0.002,0.043,46,24
2016-11-10 05,서울 강남구 ,강남구,111261,0.005,0.4,0.002,0.039,37,24
2016-11-10 06,서울 강남구 ,강남구,111261,0.005,0.4,0.003,0.037,39,26
2016-11-10 07,서울 강남구 ,강남구,111261,0.005,0.4,0.002,0.039,35,18
2016-11-10 08,서울 강남구 ,강남구,111261,0.005,0.5,0.002,0.043,44,23
2016-11-10 09,서울 강남구 ,강남구,111261,0.005,0.6,0.003,0.043,55,25
2016-11-10 10,서울 강남구 ,강남구,111261,0.004,0.6,0.004,0.043,49,25
2016-11-10 11,서울 강남구 ,강남구,111261,0.005,0.5,0.004,0.046,56,28
2016-11-10 12,서울 강남구 ,강남구,111261,0.004,0.5,0.004,0.046,52,23
2016-11-10 13,서울 강남구 ,강남구,111261,0.004,0.6,0.005,0.048,53,27
2016-11-10 14,서울 강남구 ,강남구,111261,0.004,0.6,0.005,0.047,51,29
2016-11-10 15,서울 강남구 ,강남구,111261,0.005,0.5,0.005,0.049,44,31
2016-11-10 16,서울 강남구 ,강남구,111261,0.005,0.5,0.003,0.051,54,38
2016-11-10 17,서울 강남구 ,강남구,111261,0.004,0.5,0.002,0.052,45,23
2016-11-10 18,서울 강남구 ,강남구,111261,0.003,0.5,0.002,0.051,33,17
2016-11-10 19,서울 강남구 ,강남구,111261,0.004,0.5,0.002,0.051,34,23
2016-11-10 20,서울 강남구 ,강남구,111261,0.004,0.5,0.002,0.05,37,20
2016-11-10 21,서울 강남구 ,강남구,111261,0.004,0.4,0.002,0.048,32,20
2016-11-10 22,서울 강남구 ,강남구,111261,0.004,0.4,0.004,0.045,33,21
2016-11-10 23,서울 강남구 ,강남구,111261,0.004,0.4,0.003,0.041,24,14
2016-11-10 24,서울 강남구 ,강남구,111261,0.003,0.4,0.002,0.042,27,13
2016-11-11 01,서울 강남구 ,강남구,111261,0.004,0.4,0.007,0.033,20,20
2016-11-11 02,서울 강남구 ,강남구,111261,0.003,0.4,0.008,0.03,22,14
2016-11-11 03,서울 강남구 ,강남구,111261,0.003,0.3,0.013,0.024,9,5
2016-11-11 04,서울 강남구 ,강남구,111261,0.004,0.3,0.02,0.016,16,9
2016-11-11 05,서울 강남구 ,강남구,111261,0.004,0.3,0.018,0.017,10,5
2016-11-11 06,서울 강남구 ,강남구,111261,0.004,0.3,0.01,0.025,6,9
2016-11-11 07,서울 강남구 ,강남구,111261,0.003,0.4,0.003,0.034,21,14
2016-11-11 08,서울 강남구 ,강남구,111261,0.004,0.4,0.002,0.035,19,10
2016-11-11 09,서울 강남구 ,강남구,111261,0.003,0.7,0.003,0.04,30,19
2016-11-11 10,서울 강남구 ,강남구,111261,0.005,0.7,0.005,0.044,41,16
2016-11-11 11,서울 강남구 ,강남구,111261,0.005,0.5,0.015,0.031,53,27
2016-11-11 12,서울 강남구 ,강남구,111261,0.005,0.5,0.025,0.019,76,31
2016-11-11 13,서울 강남구 ,강남구,111261,0.005,0.5,0.027,0.021,91,29
2016-11-11 14,서울 강남구 ,강남구,111261,0.004,0.4,0.031,0.018,79,19
2016-11-11 15,서울 강남구 ,강남구,111261,0.004,0.5,0.03,0.021,79,22
2016-11-11 16,서울 강남구 ,강남구,111261,0.005,0.4,0.03,0.023,80,25
2016-11-11 17,서울 강남구 ,강남구,111261,0.005,0.5,0.024,0.031,82,28
2016-11-11 18,서울 강남구 ,강남구,111261,0.005,0.5,0.015,0.04,76,24
2016-11-11 19,서울 강남구 ,강남구,111261,0.004,0.6,0.009,0.047,80,25
2016-11-11 20,서울 강남구 ,강남구,111261,0.005,0.6,0.003,0.055,80,21
2016-11-11 21,서울 강남구 ,강남구,111261,0.005,0.6,0.002,0.058,86,20
2016-11-11 22,서울 강남구 ,강남구,111261,0.005,0.8,0.002,0.061,85,30
2016-11-11 23,서울 강남구 ,강남구,111261,0.005,0.8,0.002,0.063,84,29
2016-11-11 24,서울 강남구 ,강남구,111261,0.004,0.6,0.002,0.057,73,27
2016-11-12 01,서울 강남구 ,강남구,111261,0.004,0.7,0.002,0.055,78,26
2016-11-12 02,서울 강남구 ,강남구,111261,0.005,0.7,0.002,0.051,74,29
2016-11-12 03,서울 강남구 ,강남구,111261,0.004,0.6,0.005,0.043,81,30
2016-11-12 04,서울 강남구 ,강남구,111261,0.005,0.5,0.007,0.039,83,25
2016-11-12 05,서울 강남구 ,강남구,111261,0.004,0.6,0.004,0.042,83,29
2016-11-12 06,서울 강남구 ,강남구,111261,0.004,0.6,0.001,0.045,81,33
2016-11-12 07,서울 강남구 ,강남구,111261,0.004,0.6,0.002,0.043,74,24
2016-11-12 08,서울 강남구 ,강남구,111261,0.005,0.6,0.002,0.045,74,31
2016-11-12 09,서울 강남구 ,강남구,111261,0.005,0.7,0.003,0.048,88,29
2016-11-12 10,서울 강남구 ,강남구,111261,0.005,0.7,0.004,0.047,88,26
2016-11-12 11,서울 강남구 ,강남구,111261,0.005,0.7,0.005,0.053,97,35
2016-11-12 12,서울 강남구 ,강남구,111261,0.006,0.7,0.007,0.052,92,26
2016-11-12 13,서울 강남구 ,강남구,111261,0.005,0.5,0.022,0.035,84,33
2016-11-12 14,서울 강남구 ,강남구,111261,0.005,0.4,0.034,0.023,87,29
2016-11-12 15,서울 강남구 ,강남구,111261,0.005,0.4,0.043,0.017,87,30
2016-11-12 16,서울 강남구 ,강남구,111261,0.005,0.4,0.041,0.018,86,34
2016-11-12 17,서울 강남구 ,강남구,111261,0.005,0.4,0.039,0.022,86,37
2016-11-12 18,서울 강남구 ,강남구,111261,0.005,0.4,0.037,0.024,83,31
2016-11-12 19,서울 강남구 ,강남구,111261,0.005,0.5,0.019,0.043,80,31
2016-11-12 20,서울 강남구 ,강남구,111261,0.005,0.5,0.025,0.034,85,29
2016-11-12 21,서울 강남구 ,강남구,111261,0.005,0.6,0.015,0.044,80,39
2016-11-12 22,서울 강남구 ,강남구,111261,0.005,0.6,0.011,0.048,86,39
2016-11-12 23,서울 강남구 ,강남구,111261,0.005,0.6,0.011,0.046,80,38
2016-11-12 24,서울 강남구 ,강남구,111261,0.006,0.5,0.019,0.034,82,33
2016-11-13 01,서울 강남구 ,강남구,111261,0.006,0.6,0.017,0.036,71,27
2016-11-13 02,서울 강남구 ,강남구,111261,0.005,0.6,0.017,0.035,73,34
2016-11-13 03,서울 강남구 ,강남구,111261,0.005,0.6,0.013,0.038,82,26
2016-11-13 04,서울 강남구 ,강남구,111261,0.005,0.6,0.009,0.04,74,30
2016-11-13 05,서울 강남구 ,강남구,111261,0.005,0.6,0.008,0.039,68,26
2016-11-13 06,서울 강남구 ,강남구,111261,0.005,0.6,0.004,0.043,64,27
2016-11-13 07,서울 강남구 ,강남구,111261,0.004,0.6,0.002,0.045,61,25
2016-11-13 08,서울 강남구 ,강남구,111261,0.004,0.6,0.001,0.048,60,22
2016-11-13 09,서울 강남구 ,강남구,111261,0.005,0.6,0.003,0.044,57,27
2016-11-13 10,서울 강남구 ,강남구,111261,0.004,0.6,0.005,0.041,78,26
2016-11-13 11,서울 강남구 ,강남구,111261,0.005,0.6,0.006,0.042,71,25
2016-11-13 12,서울 강남구 ,강남구,111261,0.005,0.6,0.008,0.045,66,29
2016-11-13 13,서울 강남구 ,강남구,111261,0.005,0.4,0.025,0.027,63,24
2016-11-13 14,서울 강남구 ,강남구,111261,0.005,0.5,0.032,0.022,60,34
2016-11-13 15,서울 강남구 ,강남구,111261,0.005,0.4,0.033,0.023,68,35
2016-11-13 16,서울 강남구 ,강남구,111261,0.004,0.4,0.027,0.027,63,26
2016-11-13 17,서울 강남구 ,강남구,111261,0.004,0.4,0.028,0.028,65,27
2016-11-13 18,서울 강남구 ,강남구,111261,0.005,0.6,0.008,0.05,71,32
2016-11-13 19,서울 강남구 ,강남구,111261,0.004,0.6,0.002,0.057,72,29
2016-11-13 20,서울 강남구 ,강남구,111261,0.004,0.6,0.002,0.057,67,29
2016-11-13 21,서울 강남구 ,강남구,111261,0.005,0.6,0.002,0.055,73,33
