날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2016-06-02 16,서울 강남구 ,강남구,111261,0.007,0.4,0.073,0.029,61,31
2016-06-02 17,서울 강남구 ,강남구,111261,0.006,0.4,0.066,0.029,46,27
2016-06-02 18,서울 강남구 ,강남구,111261,0.006,0.3,0.057,0.03,47,25
2016-06-02 19,서울 강남구 ,강남구,111261,0.007,0.4,0.058,0.035,46,24
2016-06-02 20,서울 강남구 ,강남구,111261,0.005,0.4,0.061,0.047,70,41
2016-06-02 21,서울 강남구 ,강남구,111261,0.006,0.4,0.043,0.049,68,38
2016-06-02 22,서울 강남구 ,강남구,111261,0.007,0.5,0.026,0.055,70,40
2016-06-02 23,서울 강남구 ,강남구,111261,0.006,0.5,0.019,0.056,64,34
2016-06-02 24,서울 강남구 ,강남구,111261,0.005,0.4,0.016,0.056,56,30
2016-06-03 01,서울 강남구 ,강남구,111261,0.005,0.4,0.016,0.053,48,26
2016-06-03 02,서울 강남구 ,강남구,111261,0.005,0.4,0.014,0.052,49,21
2016-06-03 03,서울 강남구 ,강남구,111261,0.005,0.4,0.02,0.04,43,25
2016-06-03 04,서울 강남구 ,강남구,111261,0.005,0.4,0.018,0.036,53,29
2016-06-03 05,서울 강남구 ,강남구,111261,0.005,0.3,0.031,0.022,50,35
2016-06-03 06,서울 강남구 ,강남구,111261,0.006,0.3,0.034,0.018,41,28
2016-06-03 07,서울 강남구 ,강남구,111261,0.006,0.3,0.028,0.023,42,24
2016-06-03 08,서울 강남구 ,강남구,111261,0.006,0.3,0.025,0.03,36,22
2016-06-03 09,서울 강남구 ,강남구,111261,0.009,0.4,0.027,0.04,39,21
2016-06-03 10,서울 강남구 ,강남구,111261,0.008,0.4,0.051,0.031,26,8
2016-06-03 11,서울 강남구 ,강남구,111261,0.005,0.4,0.053,0.033,40,21
2016-06-03 12,서울 강남구 ,강남구,111261,0.006,0.4,0.063,0.032,51,25
2016-06-03 13,서울 강남구 ,강남구,111261,0.006,0.3,0.072,0.03,50,31
2016-06-03 14,서울 강남구 ,강남구,111261,0.005,0.3,0.078,0.026,45,26
2016-06-03 15,서울 강남구 ,강남구,111261,0.005,0.3,0.07,0.027,37,19
2016-06-03 16,서울 강남구 ,강남구,111261,0.004,0.3,0.063,0.034,47,30
2016-06-03 17,서울 강남구 ,강남구,111261,0.005,0.3,0.066,0.027,43,23
2016-06-03 18,서울 강남구 ,강남구,111261,0.005,0.3,0.059,0.033,46,29
2016-06-03 19,서울 강남구 ,강남구,111261,0.006,0.4,0.053,0.037,59,34
2016-06-03 20,서울 강남구 ,강남구,111261,0.005,0.4,0.05,0.039,0,0
2016-06-03 21,서울 강남구 ,강남구,111261,0.005,0.4,0.042,0.042,0,0
2016-06-03 22,서울 강남구 ,강남구,111261,0.005,0.4,0.03,0.049,59,37
2016-06-03 23,서울 강남구 ,강남구,111261,0.005,0.4,0.039,0.035,56,31
2016-06-03 24,서울 강남구 ,강남구,111261,0.005,0.4,0.042,0.033,44,25
2016-06-04 01,서울 강남구 ,강남구,111261,0.005,0.5,0.016,0.06,48,26
2016-06-04 02,서울 강남구 ,강남구,111261,0.004,0.5,0.032,0.038,60,32
2016-06-04 03,서울 강남구 ,강남구,111261,0.005,0.4,0.036,0.03,53,31
2016-06-04 04,서울 강남구 ,강남구,111261,0.005,0.4,0.016,0.042,58,33
2016-06-04 05,서울 강남구 ,강남구,111261,0.005,0.4,0.012,0.045,52,35
2016-06-04 06,서울 강남구 ,강남구,111261,0.005,0.4,0.011,0.047,55,35
2016-06-04 07,서울 강남구 ,강남구,111261,0.005,0.4,0.012,0.047,52,34
2016-06-04 08,서울 강남구 ,강남구,111261,0.005,0.5,0.005,0.054,51,32
2016-06-04 09,서울 강남구 ,강남구,111261,0.005,0.5,0.009,0.053,61,38
2016-06-04 10,서울 강남구 ,강남구,111261,0.006,0.5,0.017,0.05,62,31
2016-06-04 11,서울 강남구 ,강남구,111261,0.005,0.4,0.027,0.042,53,27
2016-06-04 12,서울 강남구 ,강남구,111261,0.005,0.4,0.039,0.035,48,25
2016-06-04 13,서울 강남구 ,강남구,111261,0.005,0.4,0.04,0.038,52,28
2016-06-04 14,서울 강남구 ,강남구,111261,0.005,0.4,0.033,0.046,54,25
2016-06-04 15,서울 강남구 ,강남구,111261,0.005,0.4,0.055,0.026,54,22
2016-06-04 16,서울 강남구 ,강남구,111261,0.005,0.3,0.062,0.026,55,21
2016-06-04 17,서울 강남구 ,강남구,111261,0.005,0.4,0.061,0.03,59,29
2016-06-04 18,서울 강남구 ,강남구,111261,0.006,0.4,0.05,0.033,76,36
2016-06-04 19,서울 강남구 ,강남구,111261,0.006,0.4,0.045,0.03,73,38
2016-06-04 20,서울 강남구 ,강남구,111261,0.006,0.4,0.037,0.038,62,27
2016-06-04 21,서울 강남구 ,강남구,111261,0.006,0.4,0.024,0.042,66,43
2016-06-04 22,서울 강남구 ,강남구,111261,0.005,0.4,0.031,0.036,73,42
2016-06-04 23,서울 강남구 ,강남구,111261,0.005,0.5,0.018,0.045,66,39
2016-06-04 24,서울 강남구 ,강남구,111261,0.005,0.5,0.005,0.059,66,39
2016-06-05 01,서울 강남구 ,강남구,111261,0.005,0.6,0.002,0.063,69,39
2016-06-05 02,서울 강남구 ,강남구,111261,0.006,0.5,0.002,0.059,65,37
2016-06-05 03,서울 강남구 ,강남구,111261,0.006,0.5,0.001,0.054,66,40
2016-06-05 04,서울 강남구 ,강남구,111261,0.005,0.5,0.002,0.05,64,41
2016-06-05 05,서울 강남구 ,강남구,111261,0.005,0.5,0.003,0.04,68,43
2016-06-05 06,서울 강남구 ,강남구,111261,0.005,0.5,0.006,0.034,70,41
2016-06-05 07,서울 강남구 ,강남구,111261,0.005,0.5,0.01,0.034,54,35
2016-06-05 08,서울 강남구 ,강남구,111261,0.004,0.4,0.019,0.029,65,33
2016-06-05 09,서울 강남구 ,강남구,111261,0.005,0.4,0.031,0.023,65,36
2016-06-05 10,서울 강남구 ,강남구,111261,0.005,0.3,0.042,0.021,44,22
2016-06-05 11,서울 강남구 ,강남구,111261,0.004,0.3,0.055,0.017,39,29
2016-06-05 12,서울 강남구 ,강남구,111261,0.005,0.3,0.07,0.013,31,17
2016-06-05 13,서울 강남구 ,강남구,111261,0.005,0.3,0.08,0.014,43,25
2016-06-05 14,서울 강남구 ,강남구,111261,0.005,0.3,0.087,0.016,42,19
2016-06-05 15,서울 강남구 ,강남구,111261,0.005,0.3,0.089,0.01,39,27
2016-06-05 16,서울 강남구 ,강남구,111261,0.005,0.3,0.083,0.013,33,23
2016-06-05 17,서울 강남구 ,강남구,111261,0.004,0.3,0.084,0.015,37,25
2016-06-05 18,서울 강남구 ,강남구,111261,0.005,0.3,0.084,0.012,37,23
2016-06-05 19,서울 강남구 ,강남구,111261,0.005,0.4,0.077,0.028,59,37
2016-06-05 20,서울 강남구 ,강남구,111261,0.005,0.4,0.056,0.035,67,40
2016-06-05 21,서울 강남구 ,강남구,111261,0.005,0.4,0.045,0.04,54,46
2016-06-05 22,서울 강남구 ,강남구,111261,0.005,0.4,0.045,0.037,52,33
2016-06-05 23,서울 강남구 ,강남구,111261,0.005,0.4,0.032,0.047,57,36
2016-06-05 24,서울 강남구 ,강남구,111261,0.004,0.5,0.025,0.05,63,37
2016-06-06 01,서울 강남구 ,강남구,111261,0.004,0.3,0.038,0.029,50,36
2016-06-06 02,서울 강남구 ,강남구,111261,0.005,0.3,0.041,0.021,40,25
2016-06-06 03,서울 강남구 ,강남구,111261,0.004,0.3,0.043,0.016,27,20
2016-06-06 04,서울 강남구 ,강남구,111261,0.005,0.2,0.05,0.011,21,16
2016-06-06 05,서울 강남구 ,강남구,111261,0.004,0.2,0.049,0.012,14,5
2016-06-06 06,서울 강남구 ,강남구,111261,0.005,0.3,0.043,0.017,13,7
2016-06-06 07,서울 강남구 ,강남구,111261,0.004,0.2,0.031,0.03,14,10
2016-06-06 08,서울 강남구 ,강남구,111261,0.004,0.2,0.036,0.026,15,10
2016-06-06 09,서울 강남구 ,강남구,111261,0.005,0.2,0.039,0.022,16,4
2016-06-06 10,서울 강남구 ,강남구,111261,0.005,0.3,0.04,0.021,16,10
2016-06-06 11,서울 강남구 ,강남구,111261,0.004,0.3,0.043,0.019,15,8
2016-06-06 12,서울 강남구 ,강남구,111261,0.004,0.2,0.055,0.016,19,12
2016-06-06 13,서울 강남구 ,강남구,111261,0.005,0.2,0.061,0.014,19,15
2016-06-06 14,서울 강남구 ,강남구,111261,0.005,0.2,0.062,0.014,31,10
2016-06-06 15,서울 강남구 ,강남구,111261,0.004,0.2,0.059,0.013,29,23
2016-06-06 16,서울 강남구 ,강남구,111261,0.004,0.2,0.057,0.013,27,14
2016-06-06 17,서울 강남구 ,강남구,111261,0.004,0.2,0.047,0.015,28,19
2016-06-06 18,서울 강남구 ,강남구,111261,0.004,0.2,0.041,0.013,24,16
2016-06-06 19,서울 강남구 ,강남구,111261,0.005,0.2,0.038,0.014,16,10
2016-06-06 20,서울 강남구 ,강남구,111261,0.004,0.2,0.038,0.013,12,7
2016-06-06 21,서울 강남구 ,강남구,111261,0.004,0.2,0.034,0.017,19,16
2016-06-06 22,서울 강남구 ,강남구,111261,0.004,0.3,0.032,0.018,19,16
2016-06-06 23,서울 강남구 ,강남구,111261,0.004,0.3,0.029,0.018,14,15
2016-06-06 24,서울 강남구 ,강남구,111261,0.004,0.3,0.026,0.02,19,10
2016-06-07 01,서울 강남구 ,강남구,111261,0.004,0.2,0.026,0.017,19,13
2016-06-07 02,서울 강남구 ,강남구,111261,0.004,0.3,0.026,0.015,21,14
2016-06-07 03,서울 강남구 ,강남구,111261,0.005,0.3,0.025,0.014,22,14
2016-06-07 04,서울 강남구 ,강남구,111261,0.004,0.3,0.024,0.014,17,15
2016-06-07 05,서울 강남구 ,강남구,111261,0.004,0.3,0.024,0.012,22,16
2016-06-07 06,서울 강남구 ,강남구,111261,0.004,0.3,0.024,0.013,25,15
2016-06-07 07,서울 강남구 ,강남구,111261,0.005,0.3,0.018,0.019,23,19
2016-06-07 08,서울 강남구 ,강남구,111261,0.005,0.4,0.021,0.021,48,32
2016-06-07 09,서울 강남구 ,강남구,111261,0.006,0.4,0.014,0.031,44,29
2016-06-07 10,서울 강남구 ,강남구,111261,0.004,0.4,0.01,0.033,23,8
2016-06-07 11,서울 강남구 ,강남구,111261,0.005,0.4,0.014,0.036,41,28
2016-06-07 12,서울 강남구 ,강남구,111261,0.004,0.4,0.018,0.041,63,43
2016-06-07 13,서울 강남구 ,강남구,111261,0.006,0.4,0.032,0.033,48,33
2016-06-07 14,서울 강남구 ,강남구,111261,0.006,0.4,0.041,0.037,64,39
2016-06-07 15,서울 강남구 ,강남구,111261,0.007,0.5,0.042,0.041,60,46
2016-06-07 16,서울 강남구 ,강남구,111261,0.006,0.4,0.062,0.035,66,31
2016-06-07 17,서울 강남구 ,강남구,111261,0.006,0.4,0.08,0.031,58,36
2016-06-07 18,서울 강남구 ,강남구,111261,0.005,0.4,0.081,0.025,60,38
2016-06-07 19,서울 강남구 ,강남구,111261,0.006,0.4,0.061,0.028,59,42
2016-06-07 20,서울 강남구 ,강남구,111261,0.005,0.4,0.044,0.034,54,36
2016-06-07 21,서울 강남구 ,강남구,111261,0.005,0.4,0.03,0.038,62,36
2016-06-07 22,서울 강남구 ,강남구,111261,0.005,0.4,0.02,0.038,64,42
2016-06-07 23,서울 강남구 ,강남구,111261,0.005,0.4,0.018,0.038,57,40
2016-06-07 24,서울 강남구 ,강남구,111261,0.005,0.4,0.009,0.042,56,38
2016-06-08 01,서울 강남구 ,강남구,111261,0.007,0.4,0.002,0.047,49,30
2016-06-08 02,서울 강남구 ,강남구,111261,0.005,0.4,0.003,0.043,43,30
2016-06-08 03,서울 강남구 ,강남구,111261,0.006,0.4,0.01,0.028,42,27
2016-06-08 04,서울 강남구 ,강남구,111261,0.005,0.3,0.019,0.015,37,30
2016-06-08 05,서울 강남구 ,강남구,111261,0.005,0.3,0.02,0.013,39,29
2016-06-08 06,서울 강남구 ,강남구,111261,0.005,0.3,0.021,0.013,35,20
2016-06-08 07,서울 강남구 ,강남구,111261,0.004,0.2,0.024,0.015,26,25
2016-06-08 08,서울 강남구 ,강남구,111261,0.004,0.3,0.021,0.02,27,22
2016-06-08 09,서울 강남구 ,강남구,111261,0.005,0.3,0.022,0.025,37,25
2016-06-08 10,서울 강남구 ,강남구,111261,0.004,0.3,0.022,0.029,34,25
2016-06-08 11,서울 강남구 ,강남구,111261,0.005,0.3,0.03,0.027,34,25
2016-06-08 12,서울 강남구 ,강남구,111261,0.005,0.3,0.034,0.028,41,23
2016-06-08 13,서울 강남구 ,강남구,111261,0.005,0.3,0.039,0.027,29,17
2016-06-08 14,서울 강남구 ,강남구,111261,0.006,0.3,0.05,0.025,37,20
2016-06-08 15,서울 강남구 ,강남구,111261,0.004,0.3,0.056,0.025,39,23
2016-06-08 16,서울 강남구 ,강남구,111261,0.004,0.2,0.057,0.021,32,20
2016-06-08 17,서울 강남구 ,강남구,111261,0.005,0.3,0.046,0.025,28,15
2016-06-08 18,서울 강남구 ,강남구,111261,0.005,0.3,0.036,0.027,35,23
2016-06-08 19,서울 강남구 ,강남구,111261,0.005,0.3,0.026,0.029,32,19
2016-06-08 20,서울 강남구 ,강남구,111261,0.005,0.3,0.016,0.038,41,27
2016-06-08 21,서울 강남구 ,강남구,111261,0.005,0.4,0.009,0.042,50,29
2016-06-08 22,서울 강남구 ,강남구,111261,0.005,0.4,0.007,0.041,49,0
2016-06-08 23,서울 강남구 ,강남구,111261,0.006,0.4,0.004,0.043,48,31
2016-06-08 24,서울 강남구 ,강남구,111261,0.006,0.4,0.006,0.043,48,32
2016-06-09 01,서울 강남구 ,강남구,111261,0.005,0.4,0.014,0.037,46,28
2016-06-09 02,서울 강남구 ,강남구,111261,0.006,0.4,0.005,0.043,43,32
2016-06-09 03,서울 강남구 ,강남구,111261,0.005,0.5,0.002,0.043,52,35
2016-06-09 04,서울 강남구 ,강남구,111261,0.005,0.4,0.003,0.037,48,28
2016-06-09 05,서울 강남구 ,강남구,111261,0.005,0.4,0.005,0.03,50,33
2016-06-09 06,서울 강남구 ,강남구,111261,0.005,0.4,0.005,0.03,69,46
2016-06-09 07,서울 강남구 ,강남구,111261,0.005,0.4,0.004,0.034,38,21
2016-06-09 08,서울 강남구 ,강남구,111261,0.005,0.5,0.004,0.037,48,31
2016-06-09 09,서울 강남구 ,강남구,111261,0.005,0.5,0.009,0.04,49,36
2016-06-09 10,서울 강남구 ,강남구,111261,0.005,0.5,0.015,0.043,52,30
2016-06-09 11,서울 강남구 ,강남구,111261,0.004,0.4,0.029,0.034,37,18
2016-06-09 12,서울 강남구 ,강남구,111261,0.004,0.4,0.036,0.036,42,22
2016-06-09 13,서울 강남구 ,강남구,111261,0.004,0.4,0.044,0.035,55,31
2016-06-09 14,서울 강남구 ,강남구,111261,0.005,0.4,0.052,0.03,46,26
2016-06-09 15,서울 강남구 ,강남구,111261,0.005,0.4,0.063,0.03,49,31
2016-06-09 16,서울 강남구 ,강남구,111261,0.005,0.4,0.071,0.03,51,33
2016-06-09 17,서울 강남구 ,강남구,111261,0.005,0.4,0.079,0.031,63,41
2016-06-09 18,서울 강남구 ,강남구,111261,0.005,0.3,0.062,0.024,82,41
2016-06-09 19,서울 강남구 ,강남구,111261,0.005,0.4,0.045,0.03,64,28
2016-06-09 20,서울 강남구 ,강남구,111261,0.005,0.4,0.032,0.037,63,31
2016-06-09 21,서울 강남구 ,강남구,111261,0.005,0.4,0.02,0.049,67,26
2016-06-09 22,서울 강남구 ,강남구,111261,0.005,0.5,0.006,0.063,61,37
2016-06-09 23,서울 강남구 ,강남구,111261,0.006,0.4,0.018,0.042,54,36
2016-06-09 24,서울 강남구 ,강남구,111261,0.005,0.4,0.015,0.038,54,27
2016-06-10 01,서울 강남구 ,강남구,111261,0.005,0.4,0.013,0.039,51,28
2016-06-10 02,서울 강남구 ,강남구,111261,0.006,0.5,0.008,0.045,53,33
2016-06-10 03,서울 강남구 ,강남구,111261,0.005,0.5,0.002,0.053,48,27
2016-06-10 04,서울 강남구 ,강남구,111261,0.005,0.5,0.002,0.053,47,30
2016-06-10 05,서울 강남구 ,강남구,111261,0.006,0.5,0.002,0.052,49,31
2016-06-10 06,서울 강남구 ,강남구,111261,0.005,0.5,0.002,0.047,55,37
2016-06-10 07,서울 강남구 ,강남구,111261,0.006,0.5,0.003,0.048,64,42
2016-06-10 08,서울 강남구 ,강남구,111261,0.006,0.5,0.006,0.048,73,51
2016-06-10 09,서울 강남구 ,강남구,111261,0.007,0.5,0.013,0.047,74,47
2016-06-10 10,서울 강남구 ,강남구,111261,0.005,0.4,0.034,0.033,58,33
2016-06-10 11,서울 강남구 ,강남구,111261,0.006,0.4,0.039,0.037,48,24
2016-06-10 12,서울 강남구 ,강남구,111261,0.006,0.4,0.044,0.044,57,37
2016-06-10 13,서울 강남구 ,강남구,111261,0.006,0.4,0.051,0.044,67,44
2016-06-10 14,서울 강남구 ,강남구,111261,0.006,0.4,0.073,0.033,68,40
2016-06-10 15,서울 강남구 ,강남구,111261,0.007,0.5,0.101,0.032,0,0
2016-06-10 16,서울 강남구 ,강남구,111261,0.009,0.5,0.099,0.035,0,0
2016-06-10 17,서울 강남구 ,강남구,111261,0.006,0.4,0.087,0.032,78,42
2016-06-10 18,서울 강남구 ,강남구,111261,0.007,0.4,0.05,0.037,60,33
2016-06-10 19,서울 강남구 ,강남구,111261,0.006,0.4,0.03,0.041,69,45
2016-06-10 20,서울 강남구 ,강남구,111261,0.005,0.4,0.028,0.038,61,44
2016-06-10 21,서울 강남구 ,강남구,111261,0.005,0.5,0.021,0.043,77,40
2016-06-10 22,서울 강남구 ,강남구,111261,0.005,0.5,0.02,0.035,98,68
2016-06-10 23,서울 강남구 ,강남구,111261,0.005,0.4,0.025,0.026,73,55
2016-06-10 24,서울 강남구 ,강남구,111261,0.005,0.4,0.026,0.024,42,29
2016-06-11 01,서울 강남구 ,강남구,111261,0.005,0.4,0.019,0.026,55,33
2016-06-11 02,서울 강남구 ,강남구,111261,0.005,0.4,0.019,0.023,57,35
2016-06-11 03,서울 강남구 ,강남구,111261,0.005,0.5,0.018,0.022,56,37
2016-06-11 04,서울 강남구 ,강남구,111261,0.006,0.4,0.019,0.019,55,35
2016-06-11 05,서울 강남구 ,강남구,111261,0.007,0.4,0.021,0.016,45,29
2016-06-11 06,서울 강남구 ,강남구,111261,0.005,0.4,0.031,0.01,32,24
2016-06-11 07,서울 강남구 ,강남구,111261,0.005,0.4,0.024,0.016,35,26
2016-06-11 08,서울 강남구 ,강남구,111261,0.006,0.4,0.02,0.02,44,28
2016-06-11 09,서울 강남구 ,강남구,111261,0.006,0.3,0.02,0.024,46,33
2016-06-11 10,서울 강남구 ,강남구,111261,0.007,0.4,0.023,0.024,44,24
2016-06-11 11,서울 강남구 ,강남구,111261,0.005,0.3,0.027,0.02,38,27
2016-06-11 12,서울 강남구 ,강남구,111261,0.005,0.3,0.025,0.024,39,26
2016-06-11 13,서울 강남구 ,강남구,111261,0.004,0.3,0.03,0.019,34,25
2016-06-11 14,서울 강남구 ,강남구,111261,0.004,0.3,0.032,0.021,47,27
2016-06-11 15,서울 강남구 ,강남구,111261,0.004,0.3,0.04,0.018,49,33
2016-06-11 16,서울 강남구 ,강남구,111261,0.004,0.4,0.028,0.024,74,47
2016-06-11 17,서울 강남구 ,강남구,111261,0.004,0.4,0.019,0.034,59,28
2016-06-11 18,서울 강남구 ,강남구,111261,0.004,0.3,0.021,0.023,64,39
2016-06-11 19,서울 강남구 ,강남구,111261,0.006,0.3,0.019,0.02,41,18
2016-06-11 20,서울 강남구 ,강남구,111261,0.006,0.3,0.016,0.019,47,29
2016-06-11 21,서울 강남구 ,강남구,111261,0.005,0.3,0.01,0.022,60,35
2016-06-11 22,서울 강남구 ,강남구,111261,0.005,0.3,0.007,0.022,48,34
2016-06-11 23,서울 강남구 ,강남구,111261,0.004,0.3,0.007,0.019,46,33
2016-06-11 24,서울 강남구 ,강남구,111261,0.005,0.2,0.013,0.011,42,28
2016-06-12 01,서울 강남구 ,강남구,111261,0.004,0.3,0.017,0.011,13,9
2016-06-12 02,서울 강남구 ,강남구,111261,0.005,0.2,0.021,0.006,19,15
2016-06-12 03,서울 강남구 ,강남구,111261,0.003,0.2,0.02,0.006,30,19
2016-06-12 04,서울 강남구 ,강남구,111261,0.004,0.2,0.022,0.004,25,19
2016-06-12 05,서울 강남구 ,강남구,111261,0.004,0.3,0.021,0.006,21,9
2016-06-12 06,서울 강남구 ,강남구,111261,0.005,0.3,0.017,0.009,28,21
2016-06-12 07,서울 강남구 ,강남구,111261,0.004,0.2,0.015,0.011,27,17
2016-06-12 08,서울 강남구 ,강남구,111261,0.004,0.2,0.013,0.014,21,14
2016-06-12 09,서울 강남구 ,강남구,111261,0.004,0.3,0.012,0.017,21,17
2016-06-12 10,서울 강남구 ,강남구,111261,0.005,0.3,0.015,0.016,21,16
2016-06-12 11,서울 강남구 ,강남구,111261,0.005,0.2,0.021,0.015,22,15
2016-06-12 12,서울 강남구 ,강남구,111261,0.004,0.2,0.026,0.014,22,20
2016-06-12 13,서울 강남구 ,강남구,111261,0.004,0.3,0.035,0.01,29,21
2016-06-12 14,서울 강남구 ,강남구,111261,0.004,0.3,0.032,0.014,36,24
2016-06-12 15,서울 강남구 ,강남구,111261,0.004,0.3,0.03,0.017,28,25
2016-06-12 16,서울 강남구 ,강남구,111261,0.004,0.3,0.034,0.012,31,25
2016-06-12 17,서울 강남구 ,강남구,111261,0.005,0.3,0.035,0.01,15,17
2016-06-12 18,서울 강남구 ,강남구,111261,0.005,0.3,0.029,0.013,23,18
2016-06-12 19,서울 강남구 ,강남구,111261,0.004,0.3,0.029,0.012,25,20
2016-06-12 20,서울 강남구 ,강남구,111261,0.004,0.3,0.024,0.016,24,15
2016-06-12 21,서울 강남구 ,강남구,111261,0.004,0.4,0.018,0.024,33,10
2016-06-12 22,서울 강남구 ,강남구,111261,0.006,0.5,0.016,0.029,47,33
2016-06-12 23,서울 강남구 ,강남구,111261,0.005,0.5,0.017,0.029,59,41
2016-06-12 24,서울 강남구 ,강남구,111261,0.004,0.5,0.023,0.022,67,45
2016-06-13 01,서울 강남구 ,강남구,111261,0.005,0.6,0.014,0.026,68,41
2016-06-13 02,서울 강남구 ,강남구,111261,0.004,0.5,0.017,0.02,62,40
2016-06-13 03,서울 강남구 ,강남구,111261,0.005,0.5,0.022,0.016,74,43
2016-06-13 04,서울 강남구 ,강남구,111261,0.004,0.5,0.024,0.014,67,37
2016-06-13 05,서울 강남구 ,강남구,111261,0.005,0.5,0.025,0.014,71,47
2016-06-13 06,서울 강남구 ,강남구,111261,0.004,0.5,0.023,0.014,69,36
2016-06-13 07,서울 강남구 ,강남구,111261,0.004,0.5,0.016,0.024,67,39
2016-06-13 08,서울 강남구 ,강남구,111261,0.005,0.6,0.011,0.033,71,42
2016-06-13 09,서울 강남구 ,강남구,111261,0.005,0.6,0.009,0.039,80,43
2016-06-13 10,서울 강남구 ,강남구,111261,0.005,0.6,0.012,0.037,88,49
2016-06-13 11,서울 강남구 ,강남구,111261,0.004,0.5,0.019,0.032,86,38
2016-06-13 12,서울 강남구 ,강남구,111261,0.005,0.5,0.028,0.028,87,29
2016-06-13 13,서울 강남구 ,강남구,111261,0.005,0.4,0.042,0.022,65,30
2016-06-13 14,서울 강남구 ,강남구,111261,0.003,0.4,0.057,0.021,0,0
2016-06-13 15,서울 강남구 ,강남구,111261,0.004,0.4,0.072,0.02,0,0
2016-06-13 16,서울 강남구 ,강남구,111261,0.004,0.4,0.072,0.021,52,30
2016-06-13 17,서울 강남구 ,강남구,111261,0.005,0.4,0.062,0.03,59,42
2016-06-13 18,서울 강남구 ,강남구,111261,0.005,0.4,0.053,0.027,58,41
2016-06-13 19,서울 강남구 ,강남구,111261,0.005,0.5,0.032,0.032,60,35
2016-06-13 20,서울 강남구 ,강남구,111261,0.005,0.5,0.03,0.031,64,39
2016-06-13 21,서울 강남구 ,강남구,111261,0.004,0.5,0.022,0.04,54,40
