날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2016-05-01 24,서울 강남구 ,강남구,111261,0.008,0.5,0.04,0.021,48,24
2016-05-02 01,서울 강남구 ,강남구,111261,0.007,0.5,0.035,0.025,41,23
2016-05-02 02,서울 강남구 ,강남구,111261,0.007,0.6,0.004,0.06,41,19
2016-05-02 03,서울 강남구 ,강남구,111261,0.006,0.5,0.003,0.057,43,23
2016-05-02 04,서울 강남구 ,강남구,111261,0.006,0.5,0.009,0.046,42,19
2016-05-02 05,서울 강남구 ,강남구,111261,0.006,0.5,0.01,0.04,37,21
2016-05-02 06,서울 강남구 ,강남구,111261,0.005,0.4,0.006,0.046,37,22
2016-05-02 07,서울 강남구 ,강남구,111261,0.006,0.5,0.003,0.052,46,29
2016-05-02 08,서울 강남구 ,강남구,111261,0.004,0.5,0.006,0.05,43,29
2016-05-02 09,서울 강남구 ,강남구,111261,0.005,0.5,0.007,0.054,48,24
2016-05-02 10,서울 강남구 ,강남구,111261,0.006,0.4,0.033,0.032,46,23
2016-05-02 11,서울 강남구 ,강남구,111261,0.005,0.4,0.041,0.026,41,29
2016-05-02 12,서울 강남구 ,강남구,111261,0.006,0.4,0.049,0.023,42,20
2016-05-02 13,서울 강남구 ,강남구,111261,0.005,0.4,0.056,0.022,42,24
2016-05-02 14,서울 강남구 ,강남구,111261,0.005,0.3,0.058,0.015,41,24
2016-05-02 15,서울 강남구 ,강남구,111261,0.004,0.3,0.063,0.023,39,21
2016-05-02 16,서울 강남구 ,강남구,111261,0.005,0.3,0.062,0.027,42,30
2016-05-02 17,서울 강남구 ,강남구,111261,0.005,0.3,0.061,0.03,42,24
2016-05-02 18,서울 강남구 ,강남구,111261,0.006,0.4,0.054,0.029,50,27
2016-05-02 19,서울 강남구 ,강남구,111261,0.004,0.4,0.029,0.035,63,34
2016-05-02 20,서울 강남구 ,강남구,111261,0.004,0.5,0.02,0.037,58,30
2016-05-02 21,서울 강남구 ,강남구,111261,0.005,0.4,0.015,0.036,47,31
2016-05-02 22,서울 강남구 ,강남구,111261,0.005,0.4,0.011,0.038,48,34
2016-05-02 23,서울 강남구 ,강남구,111261,0.005,0.4,0.01,0.037,44,30
2016-05-02 24,서울 강남구 ,강남구,111261,0.005,0.4,0.006,0.037,36,23
2016-05-03 01,서울 강남구 ,강남구,111261,0.004,0.3,0.014,0.025,29,16
2016-05-03 02,서울 강남구 ,강남구,111261,0.005,0.3,0.018,0.02,21,19
2016-05-03 03,서울 강남구 ,강남구,111261,0.004,0.2,0.017,0.016,23,12
2016-05-03 04,서울 강남구 ,강남구,111261,0.004,0.2,0.012,0.014,20,13
2016-05-03 05,서울 강남구 ,강남구,111261,0.004,0.2,0.011,0.015,18,12
2016-05-03 06,서울 강남구 ,강남구,111261,0.004,0.2,0.008,0.021,21,14
2016-05-03 07,서울 강남구 ,강남구,111261,0.004,0.2,0.007,0.029,20,16
2016-05-03 08,서울 강남구 ,강남구,111261,0.005,0.3,0.005,0.032,15,13
2016-05-03 09,서울 강남구 ,강남구,111261,0.005,0.3,0.013,0.021,11,6
2016-05-03 10,서울 강남구 ,강남구,111261,0.004,0.3,0.011,0.021,10,7
2016-05-03 11,서울 강남구 ,강남구,111261,0.004,0.3,0.016,0.018,3,5
2016-05-03 12,서울 강남구 ,강남구,111261,0.004,0.4,0.029,0.016,14,10
2016-05-03 13,서울 강남구 ,강남구,111261,0.004,0.4,0.025,0.016,15,12
2016-05-03 14,서울 강남구 ,강남구,111261,0.004,0.3,0.03,0.015,11,9
2016-05-03 15,서울 강남구 ,강남구,111261,0.004,0.2,0.034,0.018,9,5
2016-05-03 16,서울 강남구 ,강남구,111261,0.005,0.3,0.04,0.019,15,6
2016-05-03 17,서울 강남구 ,강남구,111261,0.003,0.3,0.039,0.019,16,2
2016-05-03 18,서울 강남구 ,강남구,111261,0.004,0.3,0.041,0.018,17,3
2016-05-03 19,서울 강남구 ,강남구,111261,0.004,0.3,0.043,0.015,16,8
2016-05-03 20,서울 강남구 ,강남구,111261,0.004,0.3,0.042,0.013,15,7
2016-05-03 21,서울 강남구 ,강남구,111261,0.003,0.3,0.042,0.012,28,4
2016-05-03 22,서울 강남구 ,강남구,111261,0.004,0.2,0.041,0.011,25,6
2016-05-03 23,서울 강남구 ,강남구,111261,0.004,0.2,0.042,0.011,24,8
2016-05-03 24,서울 강남구 ,강남구,111261,0.004,0.2,0.043,0.01,28,6
2016-05-04 01,서울 강남구 ,강남구,111261,0.004,0.2,0.046,0.008,41,4
2016-05-04 02,서울 강남구 ,강남구,111261,0.004,0.2,0.048,0.006,44,8
2016-05-04 03,서울 강남구 ,강남구,111261,0.004,0.2,0.048,0.006,57,11
2016-05-04 04,서울 강남구 ,강남구,111261,0.005,0.2,0.048,0.006,60,5
2016-05-04 05,서울 강남구 ,강남구,111261,0.004,0.2,0.046,0.007,60,11
2016-05-04 06,서울 강남구 ,강남구,111261,0.004,0.2,0.04,0.013,58,9
2016-05-04 07,서울 강남구 ,강남구,111261,0.004,0.2,0.037,0.017,57,6
2016-05-04 08,서울 강남구 ,강남구,111261,0.005,0.3,0.034,0.021,58,10
2016-05-04 09,서울 강남구 ,강남구,111261,0.004,0.3,0.036,0.021,67,12
2016-05-04 10,서울 강남구 ,강남구,111261,0.005,0.3,0.041,0.019,74,11
2016-05-04 11,서울 강남구 ,강남구,111261,0.004,0.3,0.046,0.016,75,18
2016-05-04 12,서울 강남구 ,강남구,111261,0.005,0.2,0.049,0.015,62,15
2016-05-04 13,서울 강남구 ,강남구,111261,0.004,0.2,0.052,0.015,62,15
2016-05-04 14,서울 강남구 ,강남구,111261,0.005,0.3,0.054,0.015,56,12
2016-05-04 15,서울 강남구 ,강남구,111261,0.004,0.3,0.054,0.017,56,18
2016-05-04 16,서울 강남구 ,강남구,111261,0.005,0.3,0.05,0.02,50,18
2016-05-04 17,서울 강남구 ,강남구,111261,0.005,0.3,0.048,0.021,34,11
2016-05-04 18,서울 강남구 ,강남구,111261,0.005,0.3,0.048,0.023,35,10
2016-05-04 19,서울 강남구 ,강남구,111261,0.005,0.3,0.041,0.029,40,22
2016-05-04 20,서울 강남구 ,강남구,111261,0.004,0.3,0.036,0.033,43,19
2016-05-04 21,서울 강남구 ,강남구,111261,0.004,0.4,0.029,0.039,50,18
2016-05-04 22,서울 강남구 ,강남구,111261,0.004,0.4,0.032,0.032,55,24
2016-05-04 23,서울 강남구 ,강남구,111261,0.004,0.3,0.033,0.028,34,12
2016-05-04 24,서울 강남구 ,강남구,111261,0.004,0.3,0.024,0.037,34,17
2016-05-05 01,서울 강남구 ,강남구,111261,0.005,0.4,0.017,0.043,36,12
2016-05-05 02,서울 강남구 ,강남구,111261,0.005,0.4,0.021,0.036,39,19
2016-05-05 03,서울 강남구 ,강남구,111261,0.005,0.5,0.02,0.031,44,17
2016-05-05 04,서울 강남구 ,강남구,111261,0.006,0.5,0.021,0.027,54,20
2016-05-05 05,서울 강남구 ,강남구,111261,0.005,0.5,0.024,0.023,47,26
2016-05-05 06,서울 강남구 ,강남구,111261,0.006,0.6,0.022,0.027,50,26
2016-05-05 07,서울 강남구 ,강남구,111261,0.005,0.6,0.007,0.044,48,23
2016-05-05 08,서울 강남구 ,강남구,111261,0.006,0.5,0.015,0.038,46,26
2016-05-05 09,서울 강남구 ,강남구,111261,0.006,0.6,0.012,0.045,45,18
2016-05-05 10,서울 강남구 ,강남구,111261,0.007,0.5,0.017,0.047,49,24
2016-05-05 11,서울 강남구 ,강남구,111261,0.007,0.5,0.019,0.047,48,27
2016-05-05 12,서울 강남구 ,강남구,111261,0.005,0.4,0.032,0.037,49,17
2016-05-05 13,서울 강남구 ,강남구,111261,0.005,0.4,0.04,0.031,66,13
2016-05-05 14,서울 강남구 ,강남구,111261,0.005,0.3,0.054,0.026,63,15
2016-05-05 15,서울 강남구 ,강남구,111261,0.006,0.3,0.066,0.022,58,12
2016-05-05 16,서울 강남구 ,강남구,111261,0.005,0.3,0.069,0.019,48,20
2016-05-05 17,서울 강남구 ,강남구,111261,0.005,0.3,0.073,0.018,56,36
2016-05-05 18,서울 강남구 ,강남구,111261,0.005,0.3,0.076,0.018,55,17
2016-05-05 19,서울 강남구 ,강남구,111261,0.006,0.4,0.057,0.036,48,22
2016-05-05 20,서울 강남구 ,강남구,111261,0.007,0.5,0.037,0.054,55,24
2016-05-05 21,서울 강남구 ,강남구,111261,0.006,0.5,0.034,0.047,53,28
2016-05-05 22,서울 강남구 ,강남구,111261,0.005,0.4,0.04,0.036,50,28
2016-05-05 23,서울 강남구 ,강남구,111261,0.005,0.5,0.011,0.064,54,29
2016-05-05 24,서울 강남구 ,강남구,111261,0.004,0.5,0.026,0.04,68,43
2016-05-06 01,서울 강남구 ,강남구,111261,0.005,0.5,0.017,0.042,54,34
2016-05-06 02,서울 강남구 ,강남구,111261,0.004,0.4,0.02,0.036,56,28
2016-05-06 03,서울 강남구 ,강남구,111261,0.004,0.4,0.033,0.027,40,22
2016-05-06 04,서울 강남구 ,강남구,111261,0.005,0.4,0.032,0.026,43,27
2016-05-06 05,서울 강남구 ,강남구,111261,0.004,0.5,0.015,0.032,49,22
2016-05-06 06,서울 강남구 ,강남구,111261,0.004,0.3,0.028,0.021,45,23
2016-05-06 07,서울 강남구 ,강남구,111261,0.004,0.3,0.041,0.016,44,18
2016-05-06 08,서울 강남구 ,강남구,111261,0.005,0.3,0.047,0.017,38,20
2016-05-06 09,서울 강남구 ,강남구,111261,0.004,0.3,0.029,0.031,45,21
2016-05-06 10,서울 강남구 ,강남구,111261,0.004,0.4,0.021,0.037,38,23
2016-05-06 11,서울 강남구 ,강남구,111261,0.004,0.4,0.02,0.036,36,20
2016-05-06 12,서울 강남구 ,강남구,111261,0.005,0.4,0.014,0.042,32,20
2016-05-06 13,서울 강남구 ,강남구,111261,0.004,0.5,0.009,0.048,37,24
2016-05-06 14,서울 강남구 ,강남구,111261,0.004,0.4,0.01,0.046,32,20
2016-05-06 15,서울 강남구 ,강남구,111261,0.004,0.4,0.027,0.03,15,13
2016-05-06 16,서울 강남구 ,강남구,111261,0.004,0.3,0.039,0.023,13,3
2016-05-06 17,서울 강남구 ,강남구,111261,0.004,0.3,0.038,0.023,8,7
2016-05-06 18,서울 강남구 ,강남구,111261,0.004,0.3,0.022,0.026,16,10
2016-05-06 19,서울 강남구 ,강남구,111261,0.004,0.4,0.024,0.028,27,16
2016-05-06 20,서울 강남구 ,강남구,111261,0.004,0.4,0.023,0.036,33,22
2016-05-06 21,서울 강남구 ,강남구,111261,0.005,0.4,0.013,0.042,47,24
2016-05-06 22,서울 강남구 ,강남구,111261,0.005,0.5,0.008,0.043,77,34
2016-05-06 23,서울 강남구 ,강남구,111261,0.004,0.4,0.023,0.029,112,32
2016-05-06 24,서울 강남구 ,강남구,111261,0.004,0.4,0.02,0.03,206,28
2016-05-07 01,서울 강남구 ,강남구,111261,0.004,0.4,0.02,0.027,182,32
2016-05-07 02,서울 강남구 ,강남구,111261,0.005,0.4,0.023,0.024,257,32
2016-05-07 03,서울 강남구 ,강남구,111261,0.005,0.4,0.028,0.017,297,28
2016-05-07 04,서울 강남구 ,강남구,111261,0.004,0.4,0.031,0.015,263,31
2016-05-07 05,서울 강남구 ,강남구,111261,0.005,0.3,0.033,0.015,217,30
2016-05-07 06,서울 강남구 ,강남구,111261,0.005,0.4,0.026,0.016,188,22
2016-05-07 07,서울 강남구 ,강남구,111261,0.005,0.4,0.019,0.022,187,28
2016-05-07 08,서울 강남구 ,강남구,111261,0.005,0.4,0.018,0.028,173,29
2016-05-07 09,서울 강남구 ,강남구,111261,0.006,0.4,0.02,0.031,140,23
2016-05-07 10,서울 강남구 ,강남구,111261,0.005,0.4,0.025,0.03,124,23
2016-05-07 11,서울 강남구 ,강남구,111261,0.007,0.4,0.034,0.028,115,20
2016-05-07 12,서울 강남구 ,강남구,111261,0.006,0.3,0.045,0.023,122,24
2016-05-07 13,서울 강남구 ,강남구,111261,0.004,0.3,0.05,0.013,97,12
2016-05-07 14,서울 강남구 ,강남구,111261,0.005,0.3,0.038,0.013,66,9
2016-05-07 15,서울 강남구 ,강남구,111261,0.004,0.2,0.047,0.013,34,8
2016-05-07 16,서울 강남구 ,강남구,111261,0.005,0.3,0.052,0.018,30,5
2016-05-07 17,서울 강남구 ,강남구,111261,0.006,0.3,0.046,0.021,45,12
2016-05-07 18,서울 강남구 ,강남구,111261,0.005,0.3,0.044,0.021,43,12
2016-05-07 19,서울 강남구 ,강남구,111261,0.005,0.3,0.049,0.022,44,15
2016-05-07 20,서울 강남구 ,강남구,111261,0.005,0.3,0.043,0.027,41,15
2016-05-07 21,서울 강남구 ,강남구,111261,0.005,0.4,0.03,0.038,62,19
2016-05-07 22,서울 강남구 ,강남구,111261,0.006,0.4,0.012,0.049,55,21
2016-05-07 23,서울 강남구 ,강남구,111261,0.005,0.4,0.019,0.044,55,20
2016-05-07 24,서울 강남구 ,강남구,111261,0.005,0.5,0.012,0.045,54,18
2016-05-08 01,서울 강남구 ,강남구,111261,0.005,0.5,0.001,0.058,51,21
2016-05-08 02,서울 강남구 ,강남구,111261,0.005,0.6,0.002,0.055,51,14
2016-05-08 03,서울 강남구 ,강남구,111261,0.005,0.5,0.001,0.052,45,21
2016-05-08 04,서울 강남구 ,강남구,111261,0.005,0.5,0.002,0.043,50,20
2016-05-08 05,서울 강남구 ,강남구,111261,0.005,0.4,0.006,0.035,45,16
2016-05-08 06,서울 강남구 ,강남구,111261,0.004,0.4,0.005,0.035,41,21
2016-05-08 07,서울 강남구 ,강남구,111261,0.004,0.4,0.009,0.028,41,15
2016-05-08 08,서울 강남구 ,강남구,111261,0.004,0.4,0.01,0.03,43,20
2016-05-08 09,서울 강남구 ,강남구,111261,0.004,0.4,0.018,0.027,45,20
2016-05-08 10,서울 강남구 ,강남구,111261,0.005,0.4,0.02,0.027,37,12
2016-05-08 11,서울 강남구 ,강남구,111261,0.006,0.4,0.033,0.027,46,13
2016-05-08 12,서울 강남구 ,강남구,111261,0.005,0.3,0.054,0.017,40,10
2016-05-08 13,서울 강남구 ,강남구,111261,0.005,0.3,0.065,0.013,46,14
2016-05-08 14,서울 강남구 ,강남구,111261,0.005,0.3,0.069,0.011,44,11
2016-05-08 15,서울 강남구 ,강남구,111261,0.005,0.3,0.07,0.012,40,12
2016-05-08 16,서울 강남구 ,강남구,111261,0.005,0.2,0.079,0.013,43,11
2016-05-08 17,서울 강남구 ,강남구,111261,0.006,0.3,0.078,0.016,46,18
2016-05-08 18,서울 강남구 ,강남구,111261,0.007,0.3,0.075,0.017,57,23
2016-05-08 19,서울 강남구 ,강남구,111261,0.006,0.3,0.073,0.017,68,18
2016-05-08 20,서울 강남구 ,강남구,111261,0.007,0.4,0.067,0.024,64,17
2016-05-08 21,서울 강남구 ,강남구,111261,0.006,0.4,0.053,0.031,60,17
2016-05-08 22,서울 강남구 ,강남구,111261,0.006,0.4,0.044,0.039,58,21
2016-05-08 23,서울 강남구 ,강남구,111261,0.005,0.4,0.048,0.034,56,17
2016-05-08 24,서울 강남구 ,강남구,111261,0.006,0.3,0.048,0.032,50,19
2016-05-09 01,서울 강남구 ,강남구,111261,0.007,0.3,0.067,0.017,39,14
2016-05-09 02,서울 강남구 ,강남구,111261,0.007,0.3,0.075,0.012,53,17
2016-05-09 03,서울 강남구 ,강남구,111261,0.006,0.3,0.047,0.028,50,14
2016-05-09 04,서울 강남구 ,강남구,111261,0.005,0.4,0.008,0.052,57,25
2016-05-09 05,서울 강남구 ,강남구,111261,0.005,0.4,0.003,0.056,55,23
2016-05-09 06,서울 강남구 ,강남구,111261,0.005,0.4,0.006,0.049,55,26
2016-05-09 07,서울 강남구 ,강남구,111261,0.005,0.5,0.002,0.059,56,26
2016-05-09 08,서울 강남구 ,강남구,111261,0.006,0.6,0.003,0.062,61,25
2016-05-09 09,서울 강남구 ,강남구,111261,0.006,0.6,0.007,0.061,62,23
2016-05-09 10,서울 강남구 ,강남구,111261,0.006,0.5,0.019,0.057,64,23
2016-05-09 11,서울 강남구 ,강남구,111261,0.005,0.4,0.038,0.042,63,21
2016-05-09 12,서울 강남구 ,강남구,111261,0.004,0.3,0.053,0.029,55,18
2016-05-09 13,서울 강남구 ,강남구,111261,0.005,0.3,0.054,0.03,50,13
2016-05-09 14,서울 강남구 ,강남구,111261,0.005,0.3,0.06,0.031,50,17
2016-05-09 15,서울 강남구 ,강남구,111261,0.005,0.4,0.07,0.032,65,23
2016-05-09 16,서울 강남구 ,강남구,111261,0.005,0.4,0.065,0.039,67,25
2016-05-09 17,서울 강남구 ,강남구,111261,0.005,0.3,0.057,0.036,48,16
2016-05-09 18,서울 강남구 ,강남구,111261,0.004,0.4,0.051,0.033,55,18
2016-05-09 19,서울 강남구 ,강남구,111261,0.006,0.4,0.049,0.027,51,19
2016-05-09 20,서울 강남구 ,강남구,111261,0.005,0.4,0.044,0.026,57,21
2016-05-09 21,서울 강남구 ,강남구,111261,0.005,0.4,0.041,0.027,57,0
2016-05-09 22,서울 강남구 ,강남구,111261,0.004,0.4,0.039,0.027,53,25
2016-05-09 23,서울 강남구 ,강남구,111261,0.006,0.4,0.043,0.024,57,21
2016-05-09 24,서울 강남구 ,강남구,111261,0.006,0.4,0.038,0.028,70,25
2016-05-10 01,서울 강남구 ,강남구,111261,0.006,0.4,0.051,0.016,66,25
2016-05-10 02,서울 강남구 ,강남구,111261,0.006,0.4,0.054,0.012,80,31
2016-05-10 03,서울 강남구 ,강남구,111261,0.006,0.4,0.053,0.011,74,28
2016-05-10 04,서울 강남구 ,강남구,111261,0.006,0.4,0.052,0.01,67,29
2016-05-10 05,서울 강남구 ,강남구,111261,0.005,0.3,0.055,0.009,56,28
2016-05-10 06,서울 강남구 ,강남구,111261,0.005,0.3,0.051,0.013,34,14
2016-05-10 07,서울 강남구 ,강남구,111261,0.004,0.3,0.035,0.025,23,18
2016-05-10 08,서울 강남구 ,강남구,111261,0.004,0.3,0.034,0.025,19,11
2016-05-10 09,서울 강남구 ,강남구,111261,0.004,0.3,0.027,0.032,23,13
2016-05-10 10,서울 강남구 ,강남구,111261,0.005,0.3,0.03,0.028,18,13
2016-05-10 11,서울 강남구 ,강남구,111261,0.005,0.4,0.024,0.035,20,15
2016-05-10 12,서울 강남구 ,강남구,111261,0.004,0.4,0.03,0.03,22,11
2016-05-10 13,서울 강남구 ,강남구,111261,0.004,0.3,0.033,0.029,19,12
2016-05-10 14,서울 강남구 ,강남구,111261,0.002,0.4,0.03,0.034,20,10
2016-05-10 15,서울 강남구 ,강남구,111261,0.004,0.4,0.032,0.031,15,9
2016-05-10 16,서울 강남구 ,강남구,111261,0.004,0.3,0.04,0.023,10,8
2016-05-10 17,서울 강남구 ,강남구,111261,0.004,0.3,0.044,0.026,10,7
2016-05-10 18,서울 강남구 ,강남구,111261,0.004,0.3,0.042,0.029,11,5
2016-05-10 19,서울 강남구 ,강남구,111261,0.003,0.3,0.037,0.03,10,6
2016-05-10 20,서울 강남구 ,강남구,111261,0.004,0.3,0.024,0.036,16,9
2016-05-10 21,서울 강남구 ,강남구,111261,0.003,0.3,0.03,0.027,15,12
2016-05-10 22,서울 강남구 ,강남구,111261,0.004,0.3,0.024,0.026,16,7
2016-05-10 23,서울 강남구 ,강남구,111261,0.005,0.3,0.042,0.019,12,8
2016-05-10 24,서울 강남구 ,강남구,111261,0.004,0.3,0.03,0.023,16,7
2016-05-11 01,서울 강남구 ,강남구,111261,0.004,0.3,0.032,0.022,22,15
2016-05-11 02,서울 강남구 ,강남구,111261,0.004,0.3,0.038,0.018,16,10
2016-05-11 03,서울 강남구 ,강남구,111261,0.004,0.3,0.041,0.015,21,11
2016-05-11 04,서울 강남구 ,강남구,111261,0.004,0.3,0.045,0.011,17,10
2016-05-11 05,서울 강남구 ,강남구,111261,0.004,0.3,0.044,0.011,23,12
2016-05-11 06,서울 강남구 ,강남구,111261,0.004,0.3,0.03,0.021,16,8
2016-05-11 07,서울 강남구 ,강남구,111261,0.005,0.3,0.019,0.034,21,13
2016-05-11 08,서울 강남구 ,강남구,111261,0.004,0.3,0.021,0.033,16,11
2016-05-11 09,서울 강남구 ,강남구,111261,0.004,0.3,0.027,0.031,20,6
2016-05-11 10,서울 강남구 ,강남구,111261,0.004,0.3,0.024,0.031,22,6
2016-05-11 11,서울 강남구 ,강남구,111261,0.005,0.3,0.038,0.031,17,11
2016-05-11 12,서울 강남구 ,강남구,111261,0.005,0.3,0.041,0.031,26,13
2016-05-11 13,서울 강남구 ,강남구,111261,0.004,0.3,0.045,0.027,26,13
2016-05-11 14,서울 강남구 ,강남구,111261,0.004,0.3,0.056,0.02,34,15
2016-05-11 15,서울 강남구 ,강남구,111261,0.004,0.3,0.063,0.02,36,16
2016-05-11 16,서울 강남구 ,강남구,111261,0.005,0.3,0.069,0.023,46,22
2016-05-11 17,서울 강남구 ,강남구,111261,0.005,0.3,0.05,0.032,45,22
2016-05-11 18,서울 강남구 ,강남구,111261,0.005,0.3,0.042,0.034,39,20
2016-05-11 19,서울 강남구 ,강남구,111261,0.005,0.3,0.033,0.037,39,18
2016-05-11 20,서울 강남구 ,강남구,111261,0.005,0.4,0.022,0.047,39,21
2016-05-11 21,서울 강남구 ,강남구,111261,0.005,0.4,0.017,0.051,34,20
2016-05-11 22,서울 강남구 ,강남구,111261,0.005,0.4,0.026,0.04,35,20
2016-05-11 23,서울 강남구 ,강남구,111261,0.005,0.4,0.03,0.037,21,11
2016-05-11 24,서울 강남구 ,강남구,111261,0.004,0.4,0.017,0.049,27,10
2016-05-12 01,서울 강남구 ,강남구,111261,0.005,0.4,0.016,0.047,24,17
2016-05-12 02,서울 강남구 ,강남구,111261,0.006,0.4,0.017,0.043,24,12
2016-05-12 03,서울 강남구 ,강남구,111261,0.005,0.5,0.002,0.057,30,19
2016-05-12 04,서울 강남구 ,강남구,111261,0.006,0.5,0.004,0.055,29,18
2016-05-12 05,서울 강남구 ,강남구,111261,0.006,0.5,0.013,0.04,34,19
2016-05-12 06,서울 강남구 ,강남구,111261,0.006,0.5,0.01,0.041,40,30
2016-05-12 07,서울 강남구 ,강남구,111261,0.006,0.5,0.003,0.05,36,23
2016-05-12 08,서울 강남구 ,강남구,111261,0.006,0.5,0.005,0.049,35,17
2016-05-12 09,서울 강남구 ,강남구,111261,0.007,0.4,0.026,0.035,33,19
2016-05-12 10,서울 강남구 ,강남구,111261,0.008,0.5,0.034,0.033,16,4
2016-05-12 11,서울 강남구 ,강남구,111261,0.008,0.5,0.046,0.024,22,18
2016-05-12 12,서울 강남구 ,강남구,111261,0.007,0.4,0.054,0.02,24,13
2016-05-12 13,서울 강남구 ,강남구,111261,0.005,0.3,0.064,0.014,17,10
2016-05-12 14,서울 강남구 ,강남구,111261,0.007,0.3,0.068,0.014,16,13
2016-05-12 15,서울 강남구 ,강남구,111261,0.006,0.3,0.066,0.016,17,7
2016-05-12 16,서울 강남구 ,강남구,111261,0.005,0.3,0.063,0.018,19,11
2016-05-12 17,서울 강남구 ,강남구,111261,0.005,0.3,0.063,0.016,19,9
2016-05-12 18,서울 강남구 ,강남구,111261,0.004,0.3,0.059,0.017,20,10
2016-05-12 19,서울 강남구 ,강남구,111261,0.004,0.3,0.052,0.022,14,19
2016-05-12 20,서울 강남구 ,강남구,111261,0.006,0.3,0.048,0.023,29,18
2016-05-12 21,서울 강남구 ,강남구,111261,0.006,0.3,0.041,0.029,17,0
2016-05-12 22,서울 강남구 ,강남구,111261,0.006,0.3,0.041,0.025,26,15
2016-05-12 23,서울 강남구 ,강남구,111261,0.007,0.3,0.035,0.029,20,19
2016-05-12 24,서울 강남구 ,강남구,111261,0.005,0.3,0.056,0.016,33,22
2016-05-13 01,서울 강남구 ,강남구,111261,0.005,0.4,0.067,0.01,53,40
2016-05-13 02,서울 강남구 ,강남구,111261,0.005,0.4,0.066,0.008,61,44
2016-05-13 03,서울 강남구 ,강남구,111261,0.004,0.4,0.065,0.007,37,26
2016-05-13 04,서울 강남구 ,강남구,111261,0.005,0.4,0.061,0.007,46,26
2016-05-13 05,서울 강남구 ,강남구,111261,0.004,0.5,0.056,0.009,55,30
2016-05-13 06,서울 강남구 ,강남구,111261,0.004,0.5,0.05,0.016,73,40
2016-05-13 07,서울 강남구 ,강남구,111261,0.005,0.5,0.041,0.021,61,37
2016-05-13 08,서울 강남구 ,강남구,111261,0.004,0.4,0.03,0.024,38,19
2016-05-13 09,서울 강남구 ,강남구,111261,0.004,0.4,0.035,0.019,17,6
2016-05-13 10,서울 강남구 ,강남구,111261,0.004,0.3,0.038,0.017,10,6
2016-05-13 11,서울 강남구 ,강남구,111261,0.005,0.3,0.042,0.017,15,7
2016-05-13 12,서울 강남구 ,강남구,111261,0.003,0.3,0.049,0.014,19,12
2016-05-13 13,서울 강남구 ,강남구,111261,0.004,0.3,0.055,0.015,21,13
2016-05-13 14,서울 강남구 ,강남구,111261,0.004,0.3,0.06,0.015,18,11
2016-05-13 15,서울 강남구 ,강남구,111261,0.004,0.3,0.061,0.017,17,13
2016-05-13 16,서울 강남구 ,강남구,111261,0.004,0.3,0.061,0.018,21,12
2016-05-13 17,서울 강남구 ,강남구,111261,0.003,0.3,0.058,0.02,16,10
2016-05-13 18,서울 강남구 ,강남구,111261,0.004,0.3,0.056,0.025,19,16
2016-05-13 19,서울 강남구 ,강남구,111261,0.004,0.4,0.056,0.025,20,14
2016-05-13 20,서울 강남구 ,강남구,111261,0.005,0.4,0.042,0.041,38,31
