날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2016-10-09 22,서울 강남구 ,강남구,111261,0.004,0.3,0.025,0.019,32,15
2016-10-09 23,서울 강남구 ,강남구,111261,0.003,0.3,0.023,0.02,32,8
2016-10-09 24,서울 강남구 ,강남구,111261,0.004,0.2,0.027,0.013,28,11
2016-10-10 01,서울 강남구 ,강남구,111261,0.004,0.2,0.028,0.011,27,9
2016-10-10 02,서울 강남구 ,강남구,111261,0.004,0.2,0.029,0.009,28,5
2016-10-10 03,서울 강남구 ,강남구,111261,0.003,0.2,0.03,0.009,26,8
2016-10-10 04,서울 강남구 ,강남구,111261,0.004,0.2,0.029,0.009,23,12
2016-10-10 05,서울 강남구 ,강남구,111261,0.003,0.2,0.027,0.01,22,8
2016-10-10 06,서울 강남구 ,강남구,111261,0.004,0.3,0.018,0.019,28,9
2016-10-10 07,서울 강남구 ,강남구,111261,0.003,0.3,0.009,0.028,28,11
2016-10-10 08,서울 강남구 ,강남구,111261,0.004,0.3,0.006,0.032,28,9
2016-10-10 09,서울 강남구 ,강남구,111261,0.004,0.3,0.009,0.03,27,12
2016-10-10 10,서울 강남구 ,강남구,111261,0.003,0.3,0.012,0.027,28,7
2016-10-10 11,서울 강남구 ,강남구,111261,0.004,0.3,0.015,0.024,21,5
2016-10-10 12,서울 강남구 ,강남구,111261,0.004,0.3,0.017,0.025,22,10
2016-10-10 13,서울 강남구 ,강남구,111261,0.003,0.3,0.02,0.024,27,8
2016-10-10 14,서울 강남구 ,강남구,111261,0.003,0.3,0.022,0.026,20,0
2016-10-10 15,서울 강남구 ,강남구,111261,0.003,0.2,0.03,0.02,15,11
2016-10-10 16,서울 강남구 ,강남구,111261,0.003,0.3,0.027,0.027,23,9
2016-10-10 17,서울 강남구 ,강남구,111261,0.004,0.3,0.025,0.03,23,8
2016-10-10 18,서울 강남구 ,강남구,111261,0.004,0.3,0.014,0.041,25,15
2016-10-10 19,서울 강남구 ,강남구,111261,0.004,0.4,0.012,0.051,25,13
2016-10-10 20,서울 강남구 ,강남구,111261,0.003,0.5,0.011,0.06,48,21
2016-10-10 21,서울 강남구 ,강남구,111261,0.004,0.6,0.004,0.064,45,20
2016-10-10 22,서울 강남구 ,강남구,111261,0.004,0.8,0.001,0.063,50,24
2016-10-10 23,서울 강남구 ,강남구,111261,0.005,0.7,0.001,0.058,46,24
2016-10-10 24,서울 강남구 ,강남구,111261,0.004,0.5,0.001,0.051,39,16
2016-10-11 01,서울 강남구 ,강남구,111261,0.005,0.5,0.001,0.046,39,19
2016-10-11 02,서울 강남구 ,강남구,111261,0.004,0.4,0.001,0.041,37,14
2016-10-11 03,서울 강남구 ,강남구,111261,0.003,0.4,0.001,0.04,33,19
2016-10-11 04,서울 강남구 ,강남구,111261,0.003,0.4,0.001,0.037,31,14
2016-10-11 05,서울 강남구 ,강남구,111261,0.004,0.4,0.001,0.036,27,20
2016-10-11 06,서울 강남구 ,강남구,111261,0.004,0.4,0.001,0.034,26,11
2016-10-11 07,서울 강남구 ,강남구,111261,0.003,0.4,0.001,0.037,30,17
2016-10-11 08,서울 강남구 ,강남구,111261,0.003,0.4,0.001,0.036,29,13
2016-10-11 09,서울 강남구 ,강남구,111261,0.004,0.5,0.002,0.037,30,12
2016-10-11 10,서울 강남구 ,강남구,111261,0.004,0.6,0.003,0.041,32,15
2016-10-11 11,서울 강남구 ,강남구,111261,0.005,0.6,0.003,0.045,45,15
2016-10-11 12,서울 강남구 ,강남구,111261,0.005,0.6,0.005,0.051,56,25
2016-10-11 13,서울 강남구 ,강남구,111261,0.004,0.5,0.012,0.047,49,17
2016-10-11 14,서울 강남구 ,강남구,111261,0.005,0.5,0.015,0.057,48,18
2016-10-11 15,서울 강남구 ,강남구,111261,0.006,0.5,0.016,0.066,59,21
2016-10-11 16,서울 강남구 ,강남구,111261,0.005,0.5,0.032,0.045,60,33
2016-10-11 17,서울 강남구 ,강남구,111261,0.006,0.5,0.031,0.047,68,32
2016-10-11 18,서울 강남구 ,강남구,111261,0.006,0.5,0.023,0.051,73,31
2016-10-11 19,서울 강남구 ,강남구,111261,0.005,0.4,0.022,0.043,68,23
2016-10-11 20,서울 강남구 ,강남구,111261,0.004,0.4,0.025,0.038,50,22
2016-10-11 21,서울 강남구 ,강남구,111261,0.004,0.5,0.025,0.039,53,27
2016-10-11 22,서울 강남구 ,강남구,111261,0.004,0.5,0.022,0.04,60,41
2016-10-11 23,서울 강남구 ,강남구,111261,0.006,0.6,0.022,0.043,77,43
2016-10-11 24,서울 강남구 ,강남구,111261,0.005,0.6,0.024,0.041,82,50
2016-10-12 01,서울 강남구 ,강남구,111261,0.005,0.6,0.037,0.023,90,46
2016-10-12 02,서울 강남구 ,강남구,111261,0.004,0.6,0.038,0.018,93,50
2016-10-12 03,서울 강남구 ,강남구,111261,0.005,0.6,0.036,0.017,92,48
2016-10-12 04,서울 강남구 ,강남구,111261,0.004,0.5,0.035,0.013,98,38
2016-10-12 05,서울 강남구 ,강남구,111261,0.005,0.5,0.031,0.016,66,33
2016-10-12 06,서울 강남구 ,강남구,111261,0.004,0.5,0.014,0.031,67,34
2016-10-12 07,서울 강남구 ,강남구,111261,0.004,0.6,0.008,0.036,64,36
2016-10-12 08,서울 강남구 ,강남구,111261,0.004,0.5,0.012,0.033,61,34
2016-10-12 09,서울 강남구 ,강남구,111261,0.004,0.6,0.01,0.036,70,43
2016-10-12 10,서울 강남구 ,강남구,111261,0.004,0.5,0.017,0.032,79,40
2016-10-12 11,서울 강남구 ,강남구,111261,0.005,0.5,0.017,0.034,75,32
2016-10-12 12,서울 강남구 ,강남구,111261,0.005,0.4,0.029,0.023,58,33
2016-10-12 13,서울 강남구 ,강남구,111261,0.004,0.5,0.027,0.029,0,0
2016-10-12 14,서울 강남구 ,강남구,111261,0.004,0.5,0.026,0.033,60,32
2016-10-12 15,서울 강남구 ,강남구,111261,0.003,0.4,0.035,0.026,50,24
2016-10-12 16,서울 강남구 ,강남구,111261,0.003,0.4,0.032,0.025,41,24
2016-10-12 17,서울 강남구 ,강남구,111261,0.004,0.4,0.027,0.029,36,17
2016-10-12 18,서울 강남구 ,강남구,111261,0.003,0.4,0.022,0.03,46,13
2016-10-12 19,서울 강남구 ,강남구,111261,0.003,0.4,0.016,0.036,35,16
2016-10-12 20,서울 강남구 ,강남구,111261,0.004,0.4,0.015,0.035,40,16
2016-10-12 21,서울 강남구 ,강남구,111261,0.003,0.4,0.016,0.034,33,13
2016-10-12 22,서울 강남구 ,강남구,111261,0.004,0.5,0.006,0.044,45,21
2016-10-12 23,서울 강남구 ,강남구,111261,0.003,0.4,0.018,0.031,37,16
2016-10-12 24,서울 강남구 ,강남구,111261,0.003,0.3,0.023,0.026,34,16
2016-10-13 01,서울 강남구 ,강남구,111261,0.004,0.4,0.021,0.027,37,19
2016-10-13 02,서울 강남구 ,강남구,111261,0.004,0.3,0.026,0.021,33,12
2016-10-13 03,서울 강남구 ,강남구,111261,0.004,0.3,0.027,0.018,33,14
2016-10-13 04,서울 강남구 ,강남구,111261,0.004,0.4,0.009,0.033,33,16
2016-10-13 05,서울 강남구 ,강남구,111261,0.004,0.4,0.005,0.035,36,20
2016-10-13 06,서울 강남구 ,강남구,111261,0.004,0.4,0.001,0.038,35,20
2016-10-13 07,서울 강남구 ,강남구,111261,0.004,0.4,0.001,0.038,41,20
2016-10-13 08,서울 강남구 ,강남구,111261,0.004,0.4,0.002,0.039,39,22
2016-10-13 09,서울 강남구 ,강남구,111261,0.004,0.5,0.003,0.04,40,20
2016-10-13 10,서울 강남구 ,강남구,111261,0.004,0.5,0.005,0.04,47,17
2016-10-13 11,서울 강남구 ,강남구,111261,0.004,0.5,0.009,0.037,44,14
2016-10-13 12,서울 강남구 ,강남구,111261,0.004,0.5,0.01,0.041,49,20
2016-10-13 13,서울 강남구 ,강남구,111261,0.005,0.5,0.011,0.046,51,20
2016-10-13 14,서울 강남구 ,강남구,111261,0.004,0.5,0.013,0.051,49,12
2016-10-13 15,서울 강남구 ,강남구,111261,0.004,0.3,0.029,0.031,45,19
2016-10-13 16,서울 강남구 ,강남구,111261,0,0,0,0,37,19
2016-10-13 17,서울 강남구 ,강남구,111261,0.004,0.4,0.035,0.032,44,19
2016-10-13 18,서울 강남구 ,강남구,111261,0.004,0.4,0.028,0.037,51,28
2016-10-13 19,서울 강남구 ,강남구,111261,0.004,0.5,0.017,0.047,56,24
2016-10-13 20,서울 강남구 ,강남구,111261,0.004,0.5,0.003,0.063,50,29
2016-10-13 21,서울 강남구 ,강남구,111261,0.004,0.5,0.004,0.06,58,27
